segment;pas;paire;succes;attendu
S016;1369;epsilon->gamma;1;0.7687952186222082
S017;25;epsilon->gamma;0;0.7958996328029376
S017;29;epsilon->gamma;0;0.7958996328029376
S017;104;epsilon->gamma;1;0.7958996328029376
S017;130;epsilon->gamma;1;0.7958996328029376
S017;143;epsilon->gamma;1;0.896468457591307
S017;162;epsilon->gamma;1;0.9066581713921631
S017;188;epsilon->gamma;0;0.896468457591307
S017;243;epsilon->gamma;1;0.7958996328029376
S017;258;epsilon->gamma;0;0.7958996328029376
S017;263;epsilon->gamma;0;0.7958996328029376
S017;325;epsilon->gamma;1;0.7958996328029376
S017;328;epsilon->gamma;1;0.7958996328029376
S017;350;epsilon->gamma;1;0.7380530973451327
S017;354;epsilon->gamma;1;0.7958996328029376
S017;375;epsilon->gamma;1;0.8323000619962803
S017;421;epsilon->gamma;1;0.7687952186222082
S017;443;epsilon->gamma;1;0.853125
S017;448;epsilon->gamma;1;0.7687952186222082
S017;468;epsilon->gamma;1;0.853125
S017;516;epsilon->gamma;1;0.853125
S017;518;epsilon->gamma;1;0.853125
S017;558;epsilon->gamma;1;0.896468457591307
S017;574;epsilon->gamma;1;0.7958996328029376
S017;591;epsilon->gamma;1;0.8323000619962803
S017;649;epsilon->gamma;1;0.7687952186222082
S017;652;epsilon->gamma;1;0.7261982928430729
S017;658;epsilon->gamma;1;0.7261982928430729
S017;660;epsilon->gamma;1;0.7687952186222082
S017;663;epsilon->gamma;1;0.7687952186222082
S017;761;epsilon->gamma;0;0.7261982928430729
S017;784;epsilon->gamma;1;0.7261982928430729
S017;804;epsilon->gamma;1;0.853125
S017;809;epsilon->gamma;1;0.853125
S017;832;epsilon->gamma;1;0.9066581713921631
S017;886;epsilon->gamma;0;0.7380530973451327
S017;893;epsilon->gamma;0;0.7380530973451327
S017;895;epsilon->gamma;0;0.7380530973451327
S017;901;epsilon->gamma;0;0.7380530973451327
S017;907;epsilon->gamma;0;0.7958996328029376
S017;978;epsilon->gamma;1;0.7380530973451327
S017;1008;epsilon->gamma;1;0.7958996328029376
S017;1030;epsilon->gamma;1;0.853125
S017;1032;epsilon->gamma;1;0.9066581713921631
S017;1185;epsilon->gamma;0;0.7380530973451327
S017;1189;epsilon->gamma;0;0.7380530973451327
S017;1384;epsilon->gamma;1;0.7958996328029376
S018;64;epsilon->gamma;1;0.853125
S018;171;epsilon->gamma;0;0.7687952186222082
S018;174;epsilon->gamma;0;0.7261982928430729
S018;234;epsilon->gamma;1;0.7261982928430729
S018;250;epsilon->gamma;1;0.853125
S018;252;epsilon->gamma;1;0.7687952186222082
S018;270;epsilon->gamma;1;0.9066581713921631
S018;273;epsilon->gamma;1;0.9066581713921631
S018;290;epsilon->gamma;1;0.8323000619962803
S018;296;epsilon->gamma;1;0.896468457591307
S018;348;epsilon->gamma;1;0.853125
S018;360;epsilon->gamma;1;0.9066581713921631
S018;391;epsilon->gamma;1;0.9066581713921631
S018;450;epsilon->gamma;1;0.896468457591307
S018;460;epsilon->gamma;1;0.7380530973451327
S018;476;epsilon->gamma;0;0.7958996328029376
S018;479;epsilon->gamma;0;0.7958996328029376
S018;619;epsilon->gamma;1;0.7958996328029376
S018;665;epsilon->gamma;1;0.9066581713921631
S018;667;epsilon->gamma;1;0.9066581713921631
S018;779;epsilon->gamma;1;0.7687952186222082
S018;787;epsilon->gamma;1;0.7687952186222082
S018;815;epsilon->gamma;1;0.853125
S018;818;epsilon->gamma;1;0.7687952186222082
S018;949;epsilon->gamma;1;0.7380530973451327
S018;957;epsilon->gamma;1;0.7380530973451327
S018;1069;epsilon->gamma;0;0.7261982928430729
S018;1073;epsilon->gamma;0;0.7261982928430729
S018;1084;epsilon->gamma;0;0.7261982928430729
S018;1086;epsilon->gamma;0;0.7687952186222082
S018;1100;epsilon->gamma;0;0.7687952186222082
S018;1104;epsilon->gamma;0;0.7687952186222082
S018;1110;epsilon->gamma;0;0.9066581713921631
S018;1113;epsilon->gamma;0;0.9066581713921631
S018;1178;epsilon->gamma;1;0.6655172413793103
S018;1250;epsilon->gamma;1;0.7380530973451327
S018;1253;epsilon->gamma;1;0.7958996328029376
S018;1326;epsilon->gamma;1;0.7958996328029376
S018;1351;epsilon->gamma;1;0.8323000619962803
S018;1379;epsilon->gamma;1;0.9066581713921631
S019;33;epsilon->gamma;1;0.853125
S019;78;epsilon->gamma;1;0.8323000619962803
S019;97;epsilon->gamma;1;0.7958996328029376
S019;101;epsilon->gamma;1;0.7958996328029376
S019;104;epsilon->gamma;1;0.7958996328029376
S019;119;epsilon->gamma;1;0.8323000619962803
S019;153;epsilon->gamma;1;0.9066581713921631
S019;224;epsilon->gamma;1;0.7380530973451327
S019;244;epsilon->gamma;1;0.7958996328029376
S019;270;epsilon->gamma;1;0.896468457591307
S019;291;epsilon->gamma;0;0.9066581713921631
S019;434;epsilon->gamma;0;0.7261982928430729
S019;437;epsilon->gamma;0;0.7261982928430729
S019;443;epsilon->gamma;0;0.7261982928430729
S019;476;epsilon->gamma;0;0.7687952186222082
S019;481;epsilon->gamma;0;0.853125
S019;493;epsilon->gamma;1;0.9066581713921631
S019;526;epsilon->gamma;1;0.853125
S019;559;epsilon->gamma;1;0.9066581713921631
S019;597;epsilon->gamma;1;0.7958996328029376
S019;601;epsilon->gamma;1;0.8323000619962803
S019;610;epsilon->gamma;0;0.8323000619962803
S019;663;epsilon->gamma;1;0.7958996328029376
S019;671;epsilon->gamma;1;0.7958996328029376
S019;692;epsilon->gamma;1;0.8323000619962803
S019;698;epsilon->gamma;1;0.896468457591307
S019;740;epsilon->gamma;1;0.853125
S019;772;epsilon->gamma;1;0.7687952186222082
S019;774;epsilon->gamma;1;0.7687952186222082
S019;784;epsilon->gamma;0;0.7687952186222082
S019;834;epsilon->gamma;1;0.853125
S019;850;epsilon->gamma;1;0.853125
S019;866;epsilon->gamma;1;0.9066581713921631
S019;871;epsilon->gamma;1;0.9066581713921631
S019;877;epsilon->gamma;1;0.853125
S019;883;epsilon->gamma;1;0.9066581713921631
S019;885;epsilon->gamma;1;0.9066581713921631
S019;953;epsilon->gamma;0;0.7687952186222082
S019;957;epsilon->gamma;0;0.7687952186222082
S019;963;epsilon->gamma;0;0.7687952186222082
S019;1017;epsilon->gamma;1;0.9066581713921631
S019;1140;epsilon->gamma;0;0.7958996328029376
S019;1146;epsilon->gamma;1;0.7380530973451327
S019;1154;epsilon->gamma;1;0.7380530973451327
S019;1158;epsilon->gamma;1;0.7380530973451327
S019;1191;epsilon->gamma;1;0.7958996328029376
S019;1198;epsilon->gamma;1;0.7958996328029376
S019;1204;epsilon->gamma;1;0.7958996328029376
S019;1207;epsilon->gamma;1;0.7958996328029376
S019;1216;epsilon->gamma;1;0.7380530973451327
S019;1224;epsilon->gamma;1;0.7958996328029376
S019;1329;epsilon->gamma;1;0.9066581713921631
S019;1331;epsilon->gamma;1;0.9066581713921631
S019;1339;epsilon->gamma;1;0.853125
S019;1347;epsilon->gamma;1;0.7687952186222082
S019;1358;epsilon->gamma;1;0.7687952186222082
S020;15;epsilon->gamma;1;0.896468457591307
S020;42;epsilon->gamma;1;0.896468457591307
S020;64;epsilon->gamma;1;0.896468457591307
S020;67;epsilon->gamma;1;0.896468457591307
S020;81;epsilon->gamma;1;0.9066581713921631
S020;125;epsilon->gamma;1;0.8323000619962803
S020;195;epsilon->gamma;1;0.7687952186222082
S020;197;epsilon->gamma;1;0.7687952186222082
S020;215;epsilon->gamma;1;0.853125
S020;278;epsilon->gamma;0;0.7380530973451327
S020;282;epsilon->gamma;0;0.7380530973451327
S020;287;epsilon->gamma;0;0.7380530973451327
S020;317;epsilon->gamma;1;0.7958996328029376
S020;319;epsilon->gamma;1;0.8323000619962803
S020;352;epsilon->gamma;1;0.7958996328029376
S020;448;epsilon->gamma;1;0.8323000619962803
S020;450;epsilon->gamma;1;0.896468457591307
S020;454;epsilon->gamma;0;0.896468457591307
S020;554;epsilon->gamma;1;0.7380530973451327
S020;646;epsilon->gamma;1;0.7261982928430729
S020;649;epsilon->gamma;1;0.7261982928430729
S020;656;epsilon->gamma;1;0.7687952186222082
S020;703;epsilon->gamma;1;0.8323000619962803
S020;729;epsilon->gamma;1;0.7958996328029376
S020;771;epsilon->gamma;1;0.896468457591307
S020;792;epsilon->gamma;1;0.896468457591307
S020;822;epsilon->gamma;1;0.8323000619962803
S020;826;epsilon->gamma;1;0.8323000619962803
S020;839;epsilon->gamma;1;0.8323000619962803
S020;841;epsilon->gamma;1;0.8323000619962803
S020;1002;epsilon->gamma;1;0.7261982928430729
S020;1051;epsilon->gamma;0;0.7958996328029376
S020;1072;epsilon->gamma;0;0.7380530973451327
S020;1090;epsilon->gamma;0;0.7958996328029376
S020;1093;epsilon->gamma;0;0.7958996328029376
S020;1096;epsilon->gamma;0;0.7958996328029376
S020;1101;epsilon->gamma;0;0.8323000619962803
S020;1105;epsilon->gamma;1;0.7958996328029376
S020;1108;epsilon->gamma;1;0.7958996328029376
S020;1114;epsilon->gamma;1;0.7958996328029376
S020;1147;epsilon->gamma;1;0.8323000619962803
S020;1154;epsilon->gamma;1;0.8323000619962803
S021;25;epsilon->gamma;1;0.853125
S021;78;epsilon->gamma;1;0.7958996328029376
S021;80;epsilon->gamma;1;0.8323000619962803
S021;84;epsilon->gamma;1;0.7958996328029376
S021;173;epsilon->gamma;0;0.7380530973451327
S021;236;epsilon->gamma;0;0.7380530973451327
S021;295;epsilon->gamma;1;0.7958996328029376
S021;301;epsilon->gamma;1;0.8323000619962803
S021;328;epsilon->gamma;1;0.9066581713921631
S021;346;epsilon->gamma;1;0.853125
S021;351;epsilon->gamma;1;0.7687952186222082
S021;538;epsilon->gamma;1;0.6655172413793103
S021;540;epsilon->gamma;1;0.6655172413793103
S021;542;epsilon->gamma;1;0.6655172413793103
S021;547;epsilon->gamma;1;0.7261982928430729
S021;566;epsilon->gamma;1;0.7687952186222082
S021;663;epsilon->gamma;1;0.7958996328029376
S021;685;epsilon->gamma;1;0.7380530973451327
S021;787;epsilon->gamma;1;0.9066581713921631
S021;809;epsilon->gamma;1;0.853125
S021;811;epsilon->gamma;1;0.853125
S021;900;epsilon->gamma;0;0.7380530973451327
S021;903;epsilon->gamma;0;0.7380530973451327
S021;906;epsilon->gamma;1;0.6766940139775144
S021;967;epsilon->gamma;1;0.853125
S021;972;epsilon->gamma;1;0.853125
S021;1036;epsilon->gamma;0;0.7380530973451327
S021;1061;epsilon->gamma;1;0.7958996328029376
S021;1104;epsilon->gamma;1;0.8323000619962803
S021;1151;epsilon->gamma;1;0.853125
S021;1153;epsilon->gamma;1;0.853125
S021;1173;epsilon->gamma;1;0.7687952186222082
S021;1370;epsilon->gamma;1;0.7687952186222082
S022;10;epsilon->gamma;1;0.8323000619962803
S022;28;epsilon->gamma;1;0.7958996328029376
S022;31;epsilon->gamma;1;0.8323000619962803
S022;81;epsilon->gamma;1;0.853125
S022;94;epsilon->gamma;1;0.9066581713921631
S022;163;epsilon->gamma;0;0.7261982928430729
S022;182;epsilon->gamma;0;0.7261982928430729
S022;185;epsilon->gamma;0;0.7261982928430729
S022;193;epsilon->gamma;0;0.7687952186222082
S022;197;epsilon->gamma;1;0.853125
S022;237;epsilon->gamma;1;0.9066581713921631
S022;249;epsilon->gamma;1;0.9066581713921631
S022;269;epsilon->gamma;0;0.7687952186222082
S022;290;epsilon->gamma;0;0.9066581713921631
S022;318;epsilon->gamma;0;0.7261982928430729
S022;324;epsilon->gamma;0;0.7261982928430729
S022;379;epsilon->gamma;1;0.7687952186222082
S022;435;epsilon->gamma;1;0.7958996328029376
S022;456;epsilon->gamma;1;0.896468457591307
S022;506;epsilon->gamma;1;0.8323000619962803
S022;520;epsilon->gamma;1;0.7380530973451327
S022;525;epsilon->gamma;1;0.7380530973451327
S022;527;epsilon->gamma;1;0.7380530973451327
S022;534;epsilon->gamma;1;0.7380530973451327
S022;544;epsilon->gamma;1;0.7958996328029376
S022;547;epsilon->gamma;1;0.7958996328029376
S022;559;epsilon->gamma;1;0.896468457591307
S022;586;epsilon->gamma;1;0.896468457591307
S022;607;epsilon->gamma;1;0.896468457591307
S022;615;epsilon->gamma;1;0.896468457591307
S022;727;epsilon->gamma;1;0.7261982928430729
S022;746;epsilon->gamma;0;0.7687952186222082
S022;799;epsilon->gamma;1;0.7261982928430729
S022;811;epsilon->gamma;1;0.7261982928430729
S022;832;epsilon->gamma;1;0.853125
S022;926;epsilon->gamma;1;0.853125
S022;932;epsilon->gamma;1;0.7687952186222082
S022;1016;epsilon->gamma;1;0.7380530973451327
S022;1018;epsilon->gamma;1;0.7380530973451327
S022;1043;epsilon->gamma;1;0.8323000619962803
S022;1089;epsilon->gamma;1;0.9066581713921631
S022;1096;epsilon->gamma;1;0.853125
S022;1149;epsilon->gamma;1;0.7380530973451327
S022;1165;epsilon->gamma;1;0.7380530973451327
S022;1185;epsilon->gamma;1;0.8323000619962803
S022;1222;epsilon->gamma;1;0.9066581713921631
S022;1227;epsilon->gamma;1;0.9066581713921631
S022;1322;epsilon->gamma;1;0.896468457591307
S022;1324;epsilon->gamma;1;0.896468457591307
S022;1341;epsilon->gamma;1;0.8323000619962803
S022;1348;epsilon->gamma;1;0.7380530973451327
S023;12;epsilon->gamma;1;0.7687952186222082
S023;19;epsilon->gamma;0;0.853125
S023;36;epsilon->gamma;1;0.7687952186222082
S023;41;epsilon->gamma;1;0.853125
S023;74;epsilon->gamma;1;0.853125
S023;155;epsilon->gamma;0;0.7380530973451327
S023;158;epsilon->gamma;0;0.7380530973451327
S023;175;epsilon->gamma;0;0.7958996328029376
S023;180;epsilon->gamma;0;0.7958996328029376
S023;240;epsilon->gamma;1;0.8323000619962803
S023;248;epsilon->gamma;1;0.7380530973451327
S023;256;epsilon->gamma;1;0.8323000619962803
S023;276;epsilon->gamma;1;0.8323000619962803
S023;286;epsilon->gamma;1;0.896468457591307
S023;303;epsilon->gamma;1;0.853125
S023;352;epsilon->gamma;1;0.7958996328029376
S023;368;epsilon->gamma;1;0.8323000619962803
S023;396;epsilon->gamma;1;0.896468457591307
S023;483;epsilon->gamma;1;0.7958996328029376
S023;498;epsilon->gamma;1;0.7958996328029376
S023;556;epsilon->gamma;1;0.7261982928430729
S023;562;epsilon->gamma;1;0.7261982928430729
S023;666;epsilon->gamma;1;0.853125
S023;803;epsilon->gamma;1;0.7261982928430729
S023;861;epsilon->gamma;1;0.8323000619962803
S023;873;epsilon->gamma;1;0.896468457591307
S023;899;epsilon->gamma;1;0.896468457591307
S023;954;epsilon->gamma;0;0.7958996328029376
S023;1010;epsilon->gamma;1;0.7380530973451327
S023;1012;epsilon->gamma;1;0.7380530973451327
S023;1020;epsilon->gamma;1;0.7958996328029376
S023;1036;epsilon->gamma;1;0.7380530973451327
S023;1124;epsilon->gamma;1;0.7261982928430729
S023;1199;epsilon->gamma;1;0.7958996328029376
S023;1257;epsilon->gamma;1;0.7687952186222082
S023;1343;epsilon->gamma;1;0.7261982928430729
S024;1;epsilon->gamma;1;0.7958996328029376
S024;46;epsilon->gamma;1;0.896468457591307
S024;108;epsilon->gamma;0;0.7380530973451327
S024;176;epsilon->gamma;1;0.7380530973451327
S024;185;epsilon->gamma;1;0.7958996328029376
S024;192;epsilon->gamma;1;0.7380530973451327
S024;195;epsilon->gamma;1;0.7958996328029376
S024;198;epsilon->gamma;1;0.7380530973451327
S024;205;epsilon->gamma;1;0.7958996328029376
S024;246;epsilon->gamma;1;0.853125
S024;257;epsilon->gamma;1;0.7687952186222082
S024;262;epsilon->gamma;1;0.7261982928430729
S024;272;epsilon->gamma;1;0.9066581713921631
S024;297;epsilon->gamma;1;0.9066581713921631
S024;344;epsilon->gamma;1;0.896468457591307
S024;360;epsilon->gamma;1;0.7958996328029376
S024;377;epsilon->gamma;1;0.8323000619962803
S024;424;epsilon->gamma;1;0.896468457591307
S024;460;epsilon->gamma;1;0.8323000619962803
S024;465;epsilon->gamma;1;0.896468457591307
S024;492;epsilon->gamma;1;0.896468457591307
S024;496;epsilon->gamma;1;0.896468457591307
S024;561;epsilon->gamma;1;0.7261982928430729
S024;620;epsilon->gamma;1;0.7958996328029376
S024;629;epsilon->gamma;1;0.8323000619962803
S024;632;epsilon->gamma;1;0.8323000619962803
S024;641;epsilon->gamma;1;0.896468457591307
S024;693;epsilon->gamma;1;0.7958996328029376
S024;804;epsilon->gamma;1;0.7380530973451327
S024;827;epsilon->gamma;1;0.7380530973451327
S024;829;epsilon->gamma;1;0.7380530973451327
S024;840;epsilon->gamma;1;0.8323000619962803
S024;856;epsilon->gamma;1;0.8323000619962803
S024;864;epsilon->gamma;1;0.8323000619962803
S024;892;epsilon->gamma;1;0.9066581713921631
S024;958;epsilon->gamma;1;0.7687952186222082
S024;960;epsilon->gamma;1;0.853125
S024;1010;epsilon->gamma;0;0.7958996328029376
S024;1021;epsilon->gamma;0;0.7380530973451327
S024;1073;epsilon->gamma;1;0.8323000619962803
S024;1080;epsilon->gamma;1;0.7958996328029376
S024;1087;epsilon->gamma;1;0.7958996328029376
S024;1159;epsilon->gamma;1;0.8323000619962803
S024;1192;epsilon->gamma;1;0.7958996328029376
S024;1197;epsilon->gamma;0;0.7958996328029376
S024;1204;epsilon->gamma;1;0.7958996328029376
S024;1237;epsilon->gamma;1;0.7958996328029376
S024;1247;epsilon->gamma;1;0.8323000619962803
S024;1252;epsilon->gamma;1;0.7958996328029376
S024;1254;epsilon->gamma;1;0.8323000619962803
S024;1352;epsilon->gamma;1;0.9066581713921631
S024;1361;epsilon->gamma;1;0.9066581713921631
S025;30;epsilon->gamma;1;0.853125
S025;38;epsilon->gamma;1;0.7261982928430729
S025;105;epsilon->gamma;1;0.7261982928430729
S025;180;epsilon->gamma;1;0.7958996328029376
S025;230;epsilon->gamma;1;0.7261982928430729
S025;328;epsilon->gamma;1;0.7380530973451327
S025;330;epsilon->gamma;1;0.896468457591307
S025;404;epsilon->gamma;1;0.7261982928430729
S025;409;epsilon->gamma;1;0.7261982928430729
S025;412;epsilon->gamma;1;0.7261982928430729
S025;419;epsilon->gamma;1;0.7261982928430729
S025;426;epsilon->gamma;1;0.7261982928430729
S025;453;epsilon->gamma;1;0.9066581713921631
S025;481;epsilon->gamma;1;0.8323000619962803
S025;524;epsilon->gamma;1;0.7958996328029376
S025;526;epsilon->gamma;1;0.7958996328029376
S025;574;epsilon->gamma;1;0.853125
S025;576;epsilon->gamma;1;0.7687952186222082
S025;584;epsilon->gamma;1;0.9066581713921631
S025;596;epsilon->gamma;1;0.7687952186222082
S025;601;epsilon->gamma;1;0.9066581713921631
S025;615;epsilon->gamma;1;0.7687952186222082
S025;621;epsilon->gamma;1;0.9066581713921631
S025;631;epsilon->gamma;1;0.896468457591307
S025;634;epsilon->gamma;1;0.896468457591307
S025;648;epsilon->gamma;1;0.896468457591307
S025;686;epsilon->gamma;1;0.7958996328029376
S025;698;epsilon->gamma;1;0.7380530973451327
S025;706;epsilon->gamma;1;0.896468457591307
S025;800;epsilon->gamma;1;0.7380530973451327
S025;805;epsilon->gamma;1;0.7380530973451327
S025;812;epsilon->gamma;1;0.7380530973451327
S025;815;epsilon->gamma;1;0.7380530973451327
S025;873;epsilon->gamma;0;0.7261982928430729
S025;882;epsilon->gamma;0;0.7261982928430729
S025;885;epsilon->gamma;0;0.7261982928430729
S025;889;epsilon->gamma;0;0.7261982928430729
S025;891;epsilon->gamma;0;0.7687952186222082
S025;993;epsilon->gamma;1;0.7687952186222082
S025;1010;epsilon->gamma;1;0.7687952186222082
S025;1012;epsilon->gamma;1;0.7687952186222082
S025;1024;epsilon->gamma;1;0.853125
S025;1027;epsilon->gamma;1;0.853125
S025;1029;epsilon->gamma;1;0.853125
S025;1087;epsilon->gamma;1;0.7380530973451327
S025;1097;epsilon->gamma;1;0.7958996328029376
S025;1102;epsilon->gamma;1;0.8323000619962803
S025;1137;epsilon->gamma;1;0.8323000619962803
S025;1176;epsilon->gamma;1;0.7958996328029376
S025;1181;epsilon->gamma;1;0.896468457591307
S026;79;epsilon->gamma;1;0.7687952186222082
S026;211;epsilon->gamma;1;0.7261982928430729
S026;235;epsilon->gamma;1;0.7687952186222082
S026;249;epsilon->gamma;1;0.7687952186222082
S026;261;epsilon->gamma;1;0.9066581713921631
S026;270;epsilon->gamma;1;0.9066581713921631
S026;361;epsilon->gamma;0;0.6766940139775144
S026;363;epsilon->gamma;0;0.6766940139775144
S026;368;epsilon->gamma;0;0.7380530973451327
S026;427;epsilon->gamma;1;0.7958996328029376
S026;442;epsilon->gamma;1;0.896468457591307
S026;446;epsilon->gamma;1;0.7958996328029376
S026;449;epsilon->gamma;1;0.896468457591307
S026;510;epsilon->gamma;1;0.7261982928430729
S026;515;epsilon->gamma;1;0.7261982928430729
S026;524;epsilon->gamma;1;0.7261982928430729
S026;575;epsilon->gamma;1;0.896468457591307
S026;579;epsilon->gamma;1;0.8323000619962803
S026;587;epsilon->gamma;1;0.896468457591307
S026;596;epsilon->gamma;1;0.8323000619962803
S026;603;epsilon->gamma;1;0.8323000619962803
S026;618;epsilon->gamma;1;0.896468457591307
S026;649;epsilon->gamma;1;0.7687952186222082
S026;670;epsilon->gamma;1;0.7687952186222082
S026;680;epsilon->gamma;1;0.853125
S026;688;epsilon->gamma;1;0.853125
S026;719;epsilon->gamma;1;0.9066581713921631
S026;767;epsilon->gamma;1;0.7380530973451327
S026;784;epsilon->gamma;1;0.7380530973451327
S026;796;epsilon->gamma;1;0.7380530973451327
S026;800;epsilon->gamma;1;0.7958996328029376
S026;803;epsilon->gamma;1;0.7958996328029376
S026;810;epsilon->gamma;1;0.7958996328029376
S026;817;epsilon->gamma;1;0.8323000619962803
S026;826;epsilon->gamma;1;0.896468457591307
S026;869;epsilon->gamma;1;0.8323000619962803
S026;900;epsilon->gamma;1;0.896468457591307
S026;937;epsilon->gamma;1;0.7687952186222082
S026;957;epsilon->gamma;1;0.7687952186222082
S026;973;epsilon->gamma;1;0.853125
S026;978;epsilon->gamma;1;0.853125
S026;1020;epsilon->gamma;1;0.8323000619962803
S026;1022;epsilon->gamma;1;0.8323000619962803
S026;1028;epsilon->gamma;1;0.7958996328029376
S026;1036;epsilon->gamma;1;0.7958996328029376
S026;1089;epsilon->gamma;1;0.896468457591307
S026;1125;epsilon->gamma;1;0.7958996328029376
S026;1134;epsilon->gamma;1;0.8323000619962803
S026;1140;epsilon->gamma;1;0.8323000619962803
S026;1150;epsilon->gamma;1;0.896468457591307
S026;1156;epsilon->gamma;1;0.8323000619962803
S026;1158;epsilon->gamma;1;0.896468457591307
S026;1183;epsilon->gamma;1;0.9066581713921631
S026;1188;epsilon->gamma;1;0.9066581713921631
S026;1247;epsilon->gamma;1;0.896468457591307
S026;1344;epsilon->gamma;1;0.896468457591307
S026;1359;epsilon->gamma;1;0.896468457591307
S026;1385;epsilon->gamma;1;0.896468457591307
S027;7;epsilon->gamma;0;0.9066581713921631
S027;97;epsilon->gamma;1;0.7261982928430729
S027;115;epsilon->gamma;1;0.7687952186222082
S027;258;epsilon->gamma;0;0.7261982928430729
S027;261;epsilon->gamma;0;0.7261982928430729
S027;276;epsilon->gamma;0;0.7687952186222082
S027;279;epsilon->gamma;0;0.7687952186222082
S027;285;epsilon->gamma;0;0.7687952186222082
S027;290;epsilon->gamma;0;0.7687952186222082
S027;429;epsilon->gamma;1;0.7261982928430729
S027;541;epsilon->gamma;1;0.7380530973451327
S027;573;epsilon->gamma;1;0.8323000619962803
S027;644;epsilon->gamma;1;0.7687952186222082
S027;646;epsilon->gamma;1;0.853125
S027;698;epsilon->gamma;1;0.7380530973451327
S027;720;epsilon->gamma;1;0.7380530973451327
S027;723;epsilon->gamma;1;0.7380530973451327
S027;732;epsilon->gamma;1;0.8323000619962803
S027;737;epsilon->gamma;1;0.896468457591307
S027;815;epsilon->gamma;1;0.8323000619962803
S027;840;epsilon->gamma;1;0.7958996328029376
S027;906;epsilon->gamma;0;0.6655172413793103
S027;948;epsilon->gamma;1;0.7687952186222082
S027;957;epsilon->gamma;1;0.7261982928430729
S027;965;epsilon->gamma;1;0.7261982928430729
S027;970;epsilon->gamma;1;0.7261982928430729
S027;979;epsilon->gamma;1;0.7261982928430729
S027;983;epsilon->gamma;1;0.7687952186222082
S027;985;epsilon->gamma;1;0.7687952186222082
S027;1049;epsilon->gamma;1;0.7958996328029376
S027;1087;epsilon->gamma;1;0.8323000619962803
S027;1149;epsilon->gamma;0;0.7261982928430729
S027;1175;epsilon->gamma;1;0.7687952186222082
S027;1185;epsilon->gamma;1;0.7687952186222082
S027;1212;epsilon->gamma;1;0.7687952186222082
S027;1215;epsilon->gamma;1;0.853125
S027;1219;epsilon->gamma;1;0.7687952186222082
S027;1233;epsilon->gamma;1;0.853125
S027;1338;epsilon->gamma;1;0.7380530973451327
S027;1340;epsilon->gamma;1;0.8323000619962803
S028;215;epsilon->gamma;1;0.7261982928430729
S028;219;epsilon->gamma;1;0.7261982928430729
S028;301;epsilon->gamma;1;0.7380530973451327
S028;310;epsilon->gamma;1;0.8323000619962803
S028;330;epsilon->gamma;1;0.8323000619962803
S028;374;epsilon->gamma;1;0.853125
S028;379;epsilon->gamma;1;0.7687952186222082
S028;437;epsilon->gamma;0;0.7380530973451327
S028;457;epsilon->gamma;1;0.7958996328029376
S028;488;epsilon->gamma;1;0.8323000619962803
S028;493;epsilon->gamma;1;0.896468457591307
S028;495;epsilon->gamma;1;0.8323000619962803
S028;498;epsilon->gamma;1;0.896468457591307
S028;570;epsilon->gamma;1;0.7687952186222082
S028;613;epsilon->gamma;1;0.896468457591307
S028;648;epsilon->gamma;1;0.896468457591307
S028;695;epsilon->gamma;1;0.9066581713921631
S028;757;epsilon->gamma;1;0.7687952186222082
S028;762;epsilon->gamma;1;0.7261982928430729
S028;765;epsilon->gamma;1;0.7687952186222082
S028;865;epsilon->gamma;0;0.7261982928430729
S028;873;epsilon->gamma;0;0.7261982928430729
S028;880;epsilon->gamma;0;0.7261982928430729
S028;884;epsilon->gamma;0;0.7261982928430729
S028;961;epsilon->gamma;1;0.7687952186222082
S028;1052;epsilon->gamma;0;0.7958996328029376
S028;1127;epsilon->gamma;0;0.7380530973451327
S028;1130;epsilon->gamma;0;0.7380530973451327
S028;1146;epsilon->gamma;0;0.7380530973451327
S028;1174;epsilon->gamma;1;0.7958996328029376
S028;1183;epsilon->gamma;1;0.896468457591307
S028;1189;epsilon->gamma;1;0.7958996328029376
S028;1201;epsilon->gamma;1;0.7958996328029376
S028;1208;epsilon->gamma;1;0.7958996328029376
S028;1213;epsilon->gamma;1;0.7958996328029376
S028;1346;epsilon->gamma;0;0.7958996328029376
S028;1349;epsilon->gamma;0;0.8323000619962803
S028;1355;epsilon->gamma;0;0.7380530973451327
S028;1357;epsilon->gamma;0;0.8323000619962803
S028;1368;epsilon->gamma;0;0.7380530973451327
S028;1371;epsilon->gamma;1;0.7958996328029376
S029;39;epsilon->gamma;1;0.7687952186222082
S029;46;epsilon->gamma;1;0.7687952186222082
S029;150;epsilon->gamma;1;0.7380530973451327
S029;159;epsilon->gamma;1;0.7380530973451327
S029;222;epsilon->gamma;1;0.7261982928430729
S029;225;epsilon->gamma;1;0.7261982928430729
S029;256;epsilon->gamma;1;0.9066581713921631
S029;274;epsilon->gamma;1;0.896468457591307
S029;311;epsilon->gamma;1;0.8323000619962803
S029;326;epsilon->gamma;1;0.7958996328029376
S029;362;epsilon->gamma;1;0.9066581713921631
S029;382;epsilon->gamma;1;0.9066581713921631
S029;534;epsilon->gamma;1;0.7958996328029376
S029;617;epsilon->gamma;1;0.8323000619962803
S029;630;epsilon->gamma;1;0.896468457591307
S029;647;epsilon->gamma;1;0.7958996328029376
S029;668;epsilon->gamma;0;0.896468457591307
S029;712;epsilon->gamma;0;0.8323000619962803
