segment;pas;appel;succes;attendu
S019;171;F26->delta;0;0.02838221381267739
S019;306;F26->delta;1;0.23458971338829995
S019;308;F26->delta;1;0.23458971338829995
S019;424;F26->delta;0;0.01481828107939479
S019;425;F26->delta;0;0.01481828107939479
S019;489;F26->delta;0;0.03162055335968379
S019;490;F26->delta;0;0.03162055335968379
S019;760;F26->delta;0;0.01481828107939479
S019;761;F26->delta;0;0.03162055335968379
S019;831;F26->delta;0;0.01481828107939479
S019;833;F26->delta;0;0.01481828107939479
S019;839;F26->delta;0;0.01481828107939479
S019;840;F26->delta;0;0.01481828107939479
S019;887;F26->delta;0;0.03162055335968379
S019;893;F26->delta;0;0.03162055335968379
S019;937;F26->delta;0;0.03162055335968379
S019;939;F26->delta;0;0.01481828107939479
S019;944;F26->delta;0;0.03162055335968379
S019;947;F26->delta;0;0.03162055335968379
S019;977;F26->delta;0;0.03162055335968379
S019;979;F26->delta;0;0.03162055335968379
S019;1140;F26->delta;1;0.676954732510288
S019;1142;F26->delta;1;0.7886740331491713
S019;1216;F26->delta;0;0.11233108108108109
S019;1219;F26->delta;0;0.11233108108108109
S019;1251;F26->delta;0;0.23458971338829995
S019;1252;F26->delta;0;0.23458971338829995
S019;1355;F26->delta;0;0.23458971338829995
S019;1356;F26->delta;0;0.23458971338829995
S020;86;F26->delta;0;0.46175637393767704
S020;88;F26->delta;0;0.46175637393767704
S020;342;F26->delta;0;0.02838221381267739
S020;346;F26->delta;0;0.02838221381267739
S020;364;F26->delta;0;0.23458971338829995
S020;367;F26->delta;0;0.23458971338829995
S020;425;F26->delta;0;0.05278265029500877
S020;426;F26->delta;0;0.05278265029500877
S020;460;F26->delta;0;0.05278265029500877
S020;461;F26->delta;0;0.05278265029500877
S020;498;F26->delta;0;0.05278265029500877
S020;499;F26->delta;0;0.05278265029500877
S020;510;F26->delta;0;0.02838221381267739
S020;512;F26->delta;0;0.02838221381267739
S020;681;F26->delta;0;0.23458971338829995
S020;682;F26->delta;0;0.23458971338829995
S020;726;F26->delta;1;0.11233108108108109
S020;727;F26->delta;1;0.11233108108108109
S020;748;F26->delta;0;0.46175637393767704
S020;749;F26->delta;0;0.6235632183908046
S020;767;F26->delta;0;0.11233108108108109
S020;770;F26->delta;1;0.23458971338829995
S020;878;F26->delta;1;0.13559322033898305
S020;879;F26->delta;1;0.3181818181818182
S020;910;F26->delta;1;0.31693989071038253
S020;913;F26->delta;1;0.23458971338829995
S020;935;F26->delta;0;0.7567567567567568
S020;937;F26->delta;0;0.5301204819277109
S020;1010;F26->delta;1;0.20667425104285173
S020;1011;F26->delta;1;0.20667425104285173
S020;1067;F26->delta;1;0.7411273486430062
S020;1069;F26->delta;1;0.691768826619965
S020;1074;F26->delta;1;0.7411273486430062
S020;1076;F26->delta;1;0.691768826619965
S020;1180;F26->delta;1;0.5305821665438467
S020;1181;F26->delta;1;0.5305821665438467
S020;1191;F26->delta;0;0.6339563862928349
S020;1195;F26->delta;0;0.3646153846153846
S021;82;F26->delta;0;0.05278265029500877
S021;83;F26->delta;0;0.05278265029500877
S021;168;F26->delta;0;0.11233108108108109
S021;171;F26->delta;0;0.11233108108108109
S021;176;F26->delta;0;0.11233108108108109
S021;178;F26->delta;0;0.11233108108108109
S021;203;F26->delta;0;0.05278265029500877
S021;206;F26->delta;0;0.05278265029500877
S021;231;F26->delta;0;0.05278265029500877
S021;232;F26->delta;0;0.05278265029500877
S021;246;F26->delta;0;0.05278265029500877
S021;248;F26->delta;0;0.05278265029500877
S021;256;F26->delta;0;0.05278265029500877
S021;257;F26->delta;0;0.05278265029500877
S021;294;F26->delta;0;0.05278265029500877
S021;295;F26->delta;0;0.05278265029500877
S021;374;F26->delta;0;0.05278265029500877
S021;376;F26->delta;0;0.05278265029500877
S021;414;F26->delta;0;0.11233108108108109
S021;415;F26->delta;0;0.11233108108108109
S021;548;F26->delta;0;0.03162055335968379
S021;551;F26->delta;0;0.03162055335968379
S021;598;F26->delta;0;0.20667425104285173
S021;599;F26->delta;0;0.20667425104285173
S021;604;F26->delta;0;0.0704742818971276
S021;606;F26->delta;0;0.20667425104285173
S021;616;F26->delta;1;0.20667425104285173
S021;617;F26->delta;1;0.20667425104285173
S021;692;F26->delta;1;0.7567567567567568
S021;694;F26->delta;1;0.5301204819277109
S021;726;F26->delta;0;0.23458971338829995
S021;727;F26->delta;0;0.11233108108108109
S021;767;F26->delta;1;0.8148148148148148
S021;771;F26->delta;1;0.676954732510288
S021;836;F26->delta;0;0.05278265029500877
S021;838;F26->delta;0;0.02838221381267739
S021;854;F26->delta;0;0.02838221381267739
S021;855;F26->delta;0;0.02838221381267739
S021;876;F26->delta;0;0.02838221381267739
S021;880;F26->delta;0;0.02838221381267739
S021;1030;F26->delta;0;0.05278265029500877
S021;1031;F26->delta;0;0.05278265029500877
S021;1036;F26->delta;0;0.05278265029500877
S021;1037;F26->delta;0;0.05278265029500877
S021;1044;F26->delta;0;0.05278265029500877
S021;1045;F26->delta;0;0.05278265029500877
S021;1065;F26->delta;0;0.11233108108108109
S021;1072;F26->delta;0;0.05278265029500877
S021;1134;F26->delta;0;0.23458971338829995
S021;1137;F26->delta;0;0.23458971338829995
S021;1147;F26->delta;0;0.23458971338829995
S021;1149;F26->delta;0;0.23458971338829995
S021;1246;F26->delta;1;0.23458971338829995
S021;1247;F26->delta;1;0.23458971338829995
S021;1341;F26->delta;0;0.6339563862928349
S021;1343;F26->delta;0;0.6289156626506024
S021;1353;F26->delta;1;0.5633344187561055
S021;1354;F26->delta;1;0.5633344187561055
S021;1376;F26->delta;1;0.7411273486430062
S021;1378;F26->delta;1;0.691768826619965
S022;44;F26->delta;1;0.2526595744680851
S022;45;F26->delta;1;0.1956521739130435
S022;194;F26->delta;0;0.01481828107939479
S022;195;F26->delta;0;0.01481828107939479
S022;210;F26->delta;0;0.01481828107939479
S022;213;F26->delta;0;0.01481828107939479
S022;262;F26->delta;0;0.03162055335968379
S022;265;F26->delta;0;0.03162055335968379
S022;307;F26->delta;0;0.03162055335968379
S022;310;F26->delta;0;0.03162055335968379
S022;394;F26->delta;0;0.0704742818971276
S022;396;F26->delta;0;0.0704742818971276
S022;403;F26->delta;0;0.0704742818971276
S022;404;F26->delta;0;0.0704742818971276
S022;419;F26->delta;0;0.0704742818971276
S022;422;F26->delta;0;0.20667425104285173
S022;459;F26->delta;0;0.0704742818971276
S022;460;F26->delta;0;0.0704742818971276
S022;511;F26->delta;1;0.6289156626506024
S022;512;F26->delta;1;0.6289156626506024
S022;529;F26->delta;1;0.7411273486430062
S022;531;F26->delta;1;0.691768826619965
S022;579;F26->delta;1;0.11233108108108109
S022;580;F26->delta;1;0.23458971338829995
S022;665;F26->delta;1;0.6235632183908046
S022;667;F26->delta;1;0.46175637393767704
S022;779;F26->delta;0;0.01481828107939479
S022;783;F26->delta;0;0.01481828107939479
S022;845;F26->delta;0;0.03162055335968379
S022;846;F26->delta;0;0.03162055335968379
S022;886;F26->delta;0;0.03162055335968379
S022;888;F26->delta;0;0.03162055335968379
S022;958;F26->delta;0;0.20667425104285173
S022;959;F26->delta;0;0.20667425104285173
S022;966;F26->delta;0;0.5633344187561055
S022;971;F26->delta;0;0.5633344187561055
S022;989;F26->delta;0;0.5633344187561055
S022;995;F26->delta;0;0.5633344187561055
S022;1049;F26->delta;1;0.6339563862928349
S022;1051;F26->delta;1;0.6339563862928349
S022;1060;F26->delta;1;0.6289156626506024
S022;1062;F26->delta;1;0.7411273486430062
S022;1093;F26->delta;0;0.6382070437566703
S022;1095;F26->delta;0;0.6382070437566703
S022;1113;F26->delta;0;0.23458971338829995
S022;1114;F26->delta;0;0.23458971338829995
S022;1142;F26->delta;0;0.11233108108108109
S022;1143;F26->delta;0;0.23458971338829995
S022;1199;F26->delta;0;0.11233108108108109
S022;1200;F26->delta;0;0.11233108108108109
S022;1320;F26->delta;0;0.11233108108108109
S022;1323;F26->delta;0;0.11233108108108109
S022;1333;F26->delta;0;0.11233108108108109
S022;1334;F26->delta;0;0.11233108108108109
S022;1361;F26->delta;0;0.11233108108108109
S022;1363;F26->delta;0;0.11233108108108109
S023;21;F26->delta;1;0.6382070437566703
S023;23;F26->delta;1;0.8148148148148148
S023;68;F26->delta;1;0.0704742818971276
S023;74;F26->delta;1;0.5633344187561055
S023;187;F26->delta;0;0.02838221381267739
S023;188;F26->delta;0;0.02838221381267739
S023;281;F26->delta;0;0.05278265029500877
S023;285;F26->delta;0;0.05278265029500877
S023;362;F26->delta;0;0.23458971338829995
S023;365;F26->delta;0;0.11233108108108109
S023;412;F26->delta;0;0.23458971338829995
S023;413;F26->delta;0;0.23458971338829995
S023;462;F26->delta;0;0.05278265029500877
S023;470;F26->delta;0;0.11233108108108109
S023;481;F26->delta;0;0.05278265029500877
S023;482;F26->delta;0;0.11233108108108109
S023;503;F26->delta;0;0.05278265029500877
S023;505;F26->delta;0;0.11233108108108109
S023;526;F26->delta;1;0.5305821665438467
S023;528;F26->delta;1;0.5305821665438467
S023;657;F26->delta;1;0.7063492063492064
S023;664;F26->delta;0;0.676954732510288
S023;680;F26->delta;0;0.5633344187561055
S023;681;F26->delta;0;0.5633344187561055
S023;744;F26->delta;0;0.01481828107939479
S023;746;F26->delta;0;0.01481828107939479
S023;799;F26->delta;0;0.01481828107939479
S023;801;F26->delta;0;0.01481828107939479
S023;812;F26->delta;0;0.01481828107939479
S023;813;F26->delta;0;0.01481828107939479
S023;824;F26->delta;0;0.01481828107939479
S023;825;F26->delta;0;0.03162055335968379
S023;872;F26->delta;0;0.03162055335968379
S023;873;F26->delta;0;0.03162055335968379
S023;930;F26->delta;0;0.6339563862928349
S023;931;F26->delta;0;0.6339563862928349
S023;938;F26->delta;1;0.6289156626506024
S023;940;F26->delta;1;0.6289156626506024
S023;1057;F26->delta;0;0.36936936936936937
S023;1058;F26->delta;0;0.2526595744680851
S023;1093;F26->delta;0;0.03162055335968379
S023;1094;F26->delta;0;0.03162055335968379
S023;1147;F26->delta;1;0.20667425104285173
S023;1148;F26->delta;1;0.5633344187561055
S023;1155;F26->delta;1;0.20667425104285173
S023;1156;F26->delta;1;0.5633344187561055
S023;1220;F26->delta;0;0.20667425104285173
S023;1221;F26->delta;0;0.20667425104285173
S023;1248;F26->delta;0;0.20667425104285173
S023;1252;F26->delta;0;0.20667425104285173
S023;1328;F26->delta;0;0.20667425104285173
S023;1329;F26->delta;0;0.20667425104285173
S023;1351;F26->delta;0;0.20667425104285173
S023;1353;F26->delta;0;0.20667425104285173
S023;1363;F26->delta;0;0.20667425104285173
S023;1364;F26->delta;0;0.20667425104285173
S023;1401;F26->delta;0;0.5633344187561055
S023;1403;F26->delta;0;0.5633344187561055
S024;7;F26->delta;1;0.6339563862928349
S024;8;F26->delta;1;0.7886740331491713
S024;52;F26->delta;1;0.6339563862928349
S024;53;F26->delta;0;0.7886740331491713
S024;100;F26->delta;0;0.02838221381267739
S024;103;F26->delta;0;0.02838221381267739
S024;108;F26->delta;0;0.02838221381267739
S024;110;F26->delta;0;0.02838221381267739
S024;121;F26->delta;0;0.02838221381267739
S024;122;F26->delta;0;0.02838221381267739
S024;130;F26->delta;0;0.02838221381267739
S024;132;F26->delta;0;0.02838221381267739
S024;183;F26->delta;0;0.02838221381267739
S024;184;F26->delta;0;0.02838221381267739
S024;247;F26->delta;0;0.11233108108108109
S024;249;F26->delta;0;0.05278265029500877
S024;291;F26->delta;0;0.11233108108108109
S024;302;F26->delta;0;0.11233108108108109
S024;463;F26->delta;1;0.11233108108108109
S024;464;F26->delta;1;0.11233108108108109
S024;521;F26->delta;0;0.6289156626506024
S024;525;F26->delta;0;0.20667425104285173
S024;532;F26->delta;0;0.0704742818971276
S024;533;F26->delta;0;0.0704742818971276
S024;543;F26->delta;0;0.03162055335968379
S024;544;F26->delta;0;0.03162055335968379
S024;549;F26->delta;0;0.03162055335968379
S024;552;F26->delta;0;0.03162055335968379
S024;647;F26->delta;1;0.5633344187561055
S024;655;F26->delta;1;0.8148148148148148
S024;771;F26->delta;0;0.02838221381267739
S024;773;F26->delta;0;0.02838221381267739
S024;787;F26->delta;0;0.02838221381267739
S024;788;F26->delta;0;0.02838221381267739
S024;884;F26->delta;0;0.11233108108108109
S024;888;F26->delta;0;0.11233108108108109
S024;911;F26->delta;0;0.05278265029500877
S024;913;F26->delta;0;0.05278265029500877
S024;989;F26->delta;0;0.05278265029500877
S024;990;F26->delta;0;0.05278265029500877
S024;1009;F26->delta;0;0.11233108108108109
S024;1011;F26->delta;0;0.23458971338829995
S024;1016;F26->delta;0;0.23458971338829995
S024;1017;F26->delta;0;0.23458971338829995
S024;1039;F26->delta;0;0.11233108108108109
S024;1040;F26->delta;0;0.11233108108108109
S024;1080;F26->delta;0;0.11233108108108109
S024;1081;F26->delta;0;0.11233108108108109
S024;1142;F26->delta;0;0.23458971338829995
S024;1145;F26->delta;0;0.23458971338829995
S024;1371;F26->delta;0;0.11233108108108109
S024;1372;F26->delta;0;0.11233108108108109
S025;67;F26->delta;0;0.01481828107939479
S025;69;F26->delta;0;0.01481828107939479
S025;76;F26->delta;0;0.01481828107939479
S025;77;F26->delta;0;0.01481828107939479
S025;166;F26->delta;1;0.31693989071038253
S025;169;F26->delta;1;0.31693989071038253
S025;193;F26->delta;0;0.1956521739130435
S025;196;F26->delta;0;0.06417112299465241
S025;220;F26->delta;0;0.01481828107939479
S025;221;F26->delta;0;0.01481828107939479
S025;245;F26->delta;0;0.0704742818971276
S025;249;F26->delta;0;0.20667425104285173
S025;256;F26->delta;1;0.20667425104285173
S025;258;F26->delta;1;0.20667425104285173
S025;333;F26->delta;1;0.7886740331491713
S025;334;F26->delta;1;0.7411273486430062
S025;387;F26->delta;0;0.01481828107939479
S025;388;F26->delta;0;0.01481828107939479
S025;488;F26->delta;0;0.0704742818971276
S025;489;F26->delta;0;0.0704742818971276
S025;622;F26->delta;0;0.20667425104285173
S025;624;F26->delta;1;0.5633344187561055
S025;698;F26->delta;1;0.6235632183908046
S025;699;F26->delta;1;0.6235632183908046
S025;902;F26->delta;0;0.0704742818971276
S025;904;F26->delta;0;0.01481828107939479
S025;957;F26->delta;0;0.01481828107939479
S025;959;F26->delta;0;0.01481828107939479
S025;978;F26->delta;0;0.01481828107939479
S025;981;F26->delta;0;0.01481828107939479
S025;1062;F26->delta;0;0.20667425104285173
S025;1063;F26->delta;0;0.20667425104285173
S026;18;F26->delta;1;0.3341772151898734
S026;20;F26->delta;1;0.23458971338829995
S026;180;F26->delta;0;0.01481828107939479
S026;182;F26->delta;0;0.01481828107939479
S026;411;F26->delta;0;0.23458971338829995
S026;412;F26->delta;0;0.23458971338829995
S026;434;F26->delta;1;0.23458971338829995
S026;435;F26->delta;1;0.23458971338829995
S026;447;F26->delta;1;0.11233108108108109
S026;449;F26->delta;1;0.23458971338829995
S026;465;F26->delta;0;0.2526595744680851
S026;466;F26->delta;0;0.2526595744680851
S026;481;F26->delta;0;0.0704742818971276
S026;483;F26->delta;0;0.03162055335968379
S026;580;F26->delta;0;0.6339563862928349
S026;582;F26->delta;0;0.3646153846153846
S026;620;F26->delta;0;0.20667425104285173
S026;624;F26->delta;0;0.20667425104285173
S026;630;F26->delta;0;0.20667425104285173
S026;633;F26->delta;0;0.0704742818971276
S026;641;F26->delta;0;0.20667425104285173
S026;642;F26->delta;0;0.20667425104285173
S026;711;F26->delta;1;0.03162055335968379
S026;714;F26->delta;1;0.03162055335968379
S026;777;F26->delta;0;0.11233108108108109
S026;779;F26->delta;0;0.11233108108108109
S026;858;F26->delta;0;0.02838221381267739
S026;862;F26->delta;0;0.02838221381267739
S026;930;F26->delta;0;0.7886740331491713
S026;931;F26->delta;0;0.7411273486430062
S026;956;F26->delta;1;0.5305821665438467
S026;957;F26->delta;1;0.5305821665438467
S026;991;F26->delta;0;0.23458971338829995
S026;992;F26->delta;0;0.23458971338829995
S026;1005;F26->delta;0;0.11233108108108109
S026;1010;F26->delta;0;0.11233108108108109
S026;1077;F26->delta;0;0.11233108108108109
S026;1080;F26->delta;0;0.23458971338829995
S026;1171;F26->delta;1;0.4444444444444444
S026;1172;F26->delta;1;0.29411764705882354
S026;1199;F26->delta;0;0.5136986301369864
S026;1202;F26->delta;0;0.6235632183908046
S026;1226;F26->delta;0;0.5305821665438467
S026;1227;F26->delta;0;0.5305821665438467
S026;1339;F26->delta;1;0.31693989071038253
S026;1340;F26->delta;1;0.3341772151898734
S026;1410;F26->delta;1;0.05278265029500877
S027;21;F26->delta;0;0.06417112299465241
S027;24;F26->delta;0;0.06417112299465241
S027;54;F26->delta;0;0.01481828107939479
S027;55;F26->delta;0;0.01481828107939479
S027;97;F26->delta;0;0.01481828107939479
S027;98;F26->delta;0;0.01481828107939479
S027;123;F26->delta;0;0.03162055335968379
S027;126;F26->delta;0;0.03162055335968379
S027;349;F26->delta;0;0.01481828107939479
S027;350;F26->delta;0;0.01481828107939479
S027;402;F26->delta;0;0.01481828107939479
S027;406;F26->delta;0;0.01481828107939479
S027;416;F26->delta;0;0.01481828107939479
S027;418;F26->delta;0;0.01481828107939479
S027;559;F26->delta;0;0.20667425104285173
S027;560;F26->delta;0;0.20667425104285173
S027;599;F26->delta;0;0.20667425104285173
S027;601;F26->delta;0;0.20667425104285173
S027;645;F26->delta;1;0.20667425104285173
S027;647;F26->delta;1;0.5633344187561055
S027;924;F26->delta;0;0.01481828107939479
S027;926;F26->delta;0;0.01481828107939479
S027;937;F26->delta;0;0.01481828107939479
S027;938;F26->delta;0;0.01481828107939479
S027;1218;F26->delta;0;0.0704742818971276
S027;1220;F26->delta;0;0.0704742818971276
S027;1384;F26->delta;0;0.20667425104285173
S027;1387;F26->delta;0;0.20667425104285173
S027;1397;F26->delta;0;0.20667425104285173
S027;1399;F26->delta;0;0.20667425104285173
S028;54;F26->delta;0;0.01481828107939479
S028;58;F26->delta;0;0.01481828107939479
S028;157;F26->delta;0;0.01481828107939479
S028;158;F26->delta;0;0.01481828107939479
S028;197;F26->delta;0;0.01481828107939479
S028;200;F26->delta;0;0.01481828107939479
S028;346;F26->delta;0;0.0704742818971276
S028;347;F26->delta;0;0.0704742818971276
S028;406;F26->delta;0;0.7886740331491713
S028;409;F26->delta;0;0.691768826619965
S028;529;F26->delta;0;0.05278265029500877
S028;532;F26->delta;0;0.11233108108108109
S028;616;F26->delta;0;0.23458971338829995
S028;618;F26->delta;0;0.23458971338829995
S028;623;F26->delta;0;0.5305821665438467
S028;626;F26->delta;0;0.5305821665438467
S028;726;F26->delta;0;0.2526595744680851
S028;727;F26->delta;0;0.3646153846153846
S028;774;F26->delta;1;0.6235632183908046
S028;776;F26->delta;1;0.3181818181818182
S028;783;F26->delta;1;0.6382070437566703
S028;789;F26->delta;0;0.6031746031746031
S028;823;F26->delta;0;0.01481828107939479
S028;826;F26->delta;0;0.01481828107939479
S028;1122;F26->delta;0;0.23458971338829995
S028;1126;F26->delta;0;0.5305821665438467
S028;1180;F26->delta;0;0.23458971338829995
S028;1185;F26->delta;0;0.11233108108108109
S028;1332;F26->delta;0;0.02838221381267739
S028;1334;F26->delta;0;0.02838221381267739
S028;1408;F26->delta;0;0.05278265029500877
S028;1409;F26->delta;0;0.05278265029500877
S029;45;F26->delta;1;0.5305821665438467
S029;47;F26->delta;1;0.23458971338829995
S029;70;F26->delta;1;0.7567567567567568
S029;72;F26->delta;1;0.5301204819277109
S029;106;F26->delta;0;0.21296296296296297
S029;107;F26->delta;0;0.21296296296296297
S029;115;F26->delta;0;0.02838221381267739
S029;116;F26->delta;0;0.02838221381267739
S029;139;F26->delta;0;0.02838221381267739
S029;141;F26->delta;0;0.02838221381267739
S029;148;F26->delta;0;0.02838221381267739
S029;149;F26->delta;0;0.02838221381267739
S029;158;F26->delta;1;0.05278265029500877
S029;159;F26->delta;1;0.05278265029500877
S029;175;F26->delta;1;0.5305821665438467
S029;178;F26->delta;1;0.8148148148148148
S029;205;F26->delta;1;0.3646153846153846
S029;210;F26->delta;1;0.3646153846153846
S029;303;F26->delta;1;0.11233108108108109
S029;305;F26->delta;1;0.23458971338829995
S029;405;F26->delta;0;0.23458971338829995
S029;407;F26->delta;0;0.11233108108108109
S029;488;F26->delta;0;0.02838221381267739
S029;491;F26->delta;0;0.02838221381267739
S029;504;F26->delta;0;0.02838221381267739
S029;508;F26->delta;0;0.02838221381267739
S029;519;F26->delta;0;0.02838221381267739
S029;520;F26->delta;0;0.02838221381267739
S029;556;F26->delta;0;0.05278265029500877
S029;561;F26->delta;0;0.05278265029500877
S029;646;F26->delta;0;0.05278265029500877
S029;647;F26->delta;0;0.11233108108108109
S029;678;F26->delta;0;0.11233108108108109
S029;680;F26->delta;0;0.05278265029500877
S029;773;F26->delta;0;0.02838221381267739
S029;775;F26->delta;0;0.02838221381267739
S029;791;F26->delta;0;0.02838221381267739
S029;793;F26->delta;0;0.02838221381267739
S029;970;F26->delta;0;0.11233108108108109
S029;971;F26->delta;0;0.11233108108108109
S029;982;F26->delta;0;0.11233108108108109
S029;983;F26->delta;0;0.11233108108108109
S029;1008;F26->delta;0;0.11233108108108109
S029;1009;F26->delta;0;0.11233108108108109
S029;1019;F26->delta;0;0.23458971338829995
S029;1020;F26->delta;0;0.23458971338829995
S029;1026;F26->delta;0;0.23458971338829995
S029;1027;F26->delta;0;0.11233108108108109
S029;1065;F26->delta;0;0.11233108108108109
S029;1067;F26->delta;0;0.11233108108108109
S029;1082;F26->delta;0;0.11233108108108109
S029;1083;F26->delta;0;0.11233108108108109
S029;1189;F26->delta;1;0.23458971338829995
S029;1190;F26->delta;1;0.23458971338829995
S029;1249;F26->delta;1;0.5633344187561055
S029;1250;F26->delta;1;0.5633344187561055
S029;1322;F26->delta;0;0.6339563862928349
S029;1323;F26->delta;0;0.6339563862928349
S029;1350;F26->delta;0;0.5633344187561055
S029;1353;F26->delta;0;0.5633344187561055
S030;20;F26->delta;1;0.21296296296296297
S030;21;F26->delta;1;0.3341772151898734
S030;33;F26->delta;1;0.5305821665438467
S030;35;F26->delta;1;0.23458971338829995
S030;54;F26->delta;1;0.3646153846153846
S030;55;F26->delta;1;0.20667425104285173
S030;60;F26->delta;0;0.7886740331491713
S030;61;F26->delta;0;0.7142857142857143
S030;109;F26->delta;1;0.6339563862928349
S030;110;F26->delta;0;0.7886740331491713
S030;132;F26->delta;1;0.11233108108108109
S030;134;F26->delta;1;0.23458971338829995
S030;222;F26->delta;0;0.02838221381267739
S030;227;F26->delta;0;0.02838221381267739
S030;248;F26->delta;0;0.02838221381267739
S030;251;F26->delta;0;0.02838221381267739
S030;367;F26->delta;1;0.11233108108108109
S030;369;F26->delta;1;0.11233108108108109
S030;421;F26->delta;0;0.7567567567567568
S030;424;F26->delta;0;0.676954732510288
S030;476;F26->delta;0;0.03162055335968379
S030;479;F26->delta;0;0.03162055335968379
S030;564;F26->delta;0;0.03162055335968379
S030;566;F26->delta;0;0.03162055335968379
S030;649;F26->delta;0;0.0704742818971276
S030;650;F26->delta;0;0.0704742818971276
S030;665;F26->delta;0;0.03162055335968379
S030;667;F26->delta;0;0.03162055335968379
S030;696;F26->delta;0;0.0704742818971276
S030;698;F26->delta;0;0.0704742818971276
S030;738;F26->delta;0;0.20667425104285173
S030;740;F26->delta;0;0.20667425104285173
S030;794;F26->delta;1;0.31693989071038253
S030;796;F26->delta;1;0.31693989071038253
S030;816;F26->delta;1;0.5305821665438467
S030;818;F26->delta;1;0.7567567567567568
S030;833;F26->delta;0;0.41830065359477125
S030;837;F26->delta;0;0.2526595744680851
S030;927;F26->delta;0;0.01481828107939479
S030;928;F26->delta;0;0.01481828107939479
S030;1003;F26->delta;0;0.20667425104285173
S030;1004;F26->delta;0;0.20667425104285173
S030;1046;F26->delta;0;0.20667425104285173
S030;1047;F26->delta;0;0.20667425104285173
S030;1114;F26->delta;0;0.11233108108108109
S030;1115;F26->delta;0;0.11233108108108109
S030;1183;F26->delta;0;0.23458971338829995
S030;1184;F26->delta;0;0.23458971338829995
S031;127;F26->delta;0;0.0704742818971276
S031;129;F26->delta;0;0.0704742818971276
S031;188;F26->delta;1;0.5633344187561055
S031;190;F26->delta;1;0.5633344187561055
S031;219;F26->delta;1;0.6339563862928349
S031;221;F26->delta;1;0.6289156626506024
S031;302;F26->delta;0;0.23458971338829995
S031;305;F26->delta;0;0.23458971338829995
S031;353;F26->delta;1;0.11233108108108109
S031;357;F26->delta;1;0.23458971338829995
S031;393;F26->delta;1;0.7411273486430062
S031;394;F26->delta;1;0.8148148148148148
S031;503;F26->delta;0;0.23458971338829995
S031;507;F26->delta;1;0.23458971338829995
S031;667;F26->delta;0;0.0704742818971276
S031;668;F26->delta;0;0.01481828107939479
S031;713;F26->delta;1;0.7886740331491713
S031;717;F26->delta;1;0.691768826619965
S031;765;F26->delta;0;0.05278265029500877
S031;769;F26->delta;0;0.02838221381267739
S031;783;F26->delta;0;0.02838221381267739
S031;784;F26->delta;0;0.02838221381267739
S031;897;F26->delta;0;0.02838221381267739
S031;899;F26->delta;0;0.05278265029500877
S031;983;F26->delta;1;0.5305821665438467
S031;984;F26->delta;1;0.23458971338829995
S031;1018;F26->delta;0;0.6382070437566703
S031;1019;F26->delta;0;0.6382070437566703
S031;1053;F26->delta;0;0.11233108108108109
S031;1054;F26->delta;0;0.11233108108108109
S031;1060;F26->delta;0;0.11233108108108109
S031;1061;F26->delta;0;0.11233108108108109
S031;1068;F26->delta;0;0.11233108108108109
S031;1069;F26->delta;0;0.23458971338829995
S031;1096;F26->delta;0;0.23458971338829995
S031;1097;F26->delta;0;0.23458971338829995
S031;1156;F26->delta;0;0.6289156626506024
S031;1158;F26->delta;0;0.3646153846153846
S031;1165;F26->delta;0;0.2526595744680851
S031;1166;F26->delta;0;0.0704742818971276
S032;121;F26->delta;0;0.02838221381267739
S032;123;F26->delta;0;0.02838221381267739
S032;128;F26->delta;0;0.02838221381267739
S032;129;F26->delta;0;0.02838221381267739
S032;171;F26->delta;0;0.05278265029500877
S032;172;F26->delta;0;0.02838221381267739
S032;194;F26->delta;0;0.05278265029500877
S032;196;F26->delta;0;0.05278265029500877
S032;259;F26->delta;0;0.11233108108108109
S032;265;F26->delta;0;0.11233108108108109
S032;298;F26->delta;0;0.11233108108108109
S032;299;F26->delta;0;0.11233108108108109
S032;308;F26->delta;0;0.11233108108108109
S032;309;F26->delta;0;0.11233108108108109
S032;337;F26->delta;0;0.05278265029500877
S032;340;F26->delta;0;0.05278265029500877
S032;398;F26->delta;1;0.5305821665438467
S032;399;F26->delta;1;0.5305821665438467
S032;475;F26->delta;1;0.5633344187561055
S032;476;F26->delta;1;0.5633344187561055
S032;497;F26->delta;1;0.709375
S032;498;F26->delta;1;0.5301204819277109
S032;512;F26->delta;0;0.7886740331491713
S032;513;F26->delta;0;0.509090909090909
S032;559;F26->delta;0;0.11233108108108109
S032;560;F26->delta;0;0.23458971338829995
S032;576;F26->delta;0;0.02838221381267739
S032;581;F26->delta;0;0.02838221381267739
S032;587;F26->delta;0;0.02838221381267739
S032;588;F26->delta;0;0.02838221381267739
S032;606;F26->delta;0;0.02838221381267739
S032;607;F26->delta;0;0.02838221381267739
S032;614;F26->delta;0;0.02838221381267739
S032;615;F26->delta;0;0.02838221381267739
S032;664;F26->delta;0;0.05278265029500877
S032;667;F26->delta;0;0.05278265029500877
S032;760;F26->delta;0;0.23458971338829995
S032;761;F26->delta;0;0.23458971338829995
S032;828;F26->delta;0;0.11233108108108109
S032;830;F26->delta;0;0.11233108108108109
S032;837;F26->delta;0;0.11233108108108109
S032;838;F26->delta;0;0.11233108108108109
S032;867;F26->delta;0;0.05278265029500877
S032;872;F26->delta;0;0.23458971338829995
S032;894;F26->delta;1;0.23458971338829995
S032;895;F26->delta;1;0.23458971338829995
S032;935;F26->delta;0;0.20667425104285173
