segment;pas;capteur;succes;attendu
S001;41;epsilon;0;0.20722433460076045
S001;45;epsilon;1;0.43877019280875457
S001;46;epsilon;0;0.43877019280875457
S001;80;epsilon;0;0.14285714285714285
S001;182;epsilon;0;0.06322207958921694
S001;227;epsilon;0;0.43877019280875457
S001;237;epsilon;0;0.026210299105766267
S001;240;epsilon;0;0.06322207958921694
S001;242;epsilon;0;0.008753395713854513
S001;246;epsilon;0;0.14285714285714285
S001;248;epsilon;0;0.31387478849407785
S001;250;epsilon;0;0.43877019280875457
S001;257;epsilon;1;0.08985024958402663
S001;258;epsilon;1;0.31387478849407785
S001;259;epsilon;0;0.04578465424692137
S001;266;epsilon;0;0.43877019280875457
S001;305;epsilon;0;0.20722433460076045
S001;309;epsilon;0;0.01793858315597446
S001;316;epsilon;0;0.04578465424692137
S001;318;epsilon;0;0.14285714285714285
S001;332;epsilon;0;0.14285714285714285
S001;409;epsilon;1;0.20722433460076045
S001;410;epsilon;1;0.20722433460076045
S001;411;epsilon;0;0.43877019280875457
S001;422;epsilon;1;0.43877019280875457
S001;423;epsilon;0;0.43877019280875457
S001;468;epsilon;1;0.43877019280875457
S001;469;epsilon;0;0.43877019280875457
S001;539;epsilon;1;0.43877019280875457
S001;540;epsilon;0;0.20722433460076045
S001;565;epsilon;0;0.010558069381598794
S001;567;epsilon;1;0.43877019280875457
S001;568;epsilon;0;0.31387478849407785
S001;576;epsilon;0;0.08985024958402663
S001;580;epsilon;1;0.43877019280875457
S001;581;epsilon;1;0.31387478849407785
S001;582;epsilon;0;0.31387478849407785
S001;587;epsilon;0;0.06322207958921694
S001;595;epsilon;0;0.20722433460076045
S001;597;epsilon;1;0.31387478849407785
S001;598;epsilon;0;0.20722433460076045
S001;606;epsilon;1;0.20722433460076045
S001;607;epsilon;0;0.31387478849407785
S001;616;epsilon;1;0.20722433460076045
S001;617;epsilon;0;0.31387478849407785
S001;619;epsilon;1;0.20722433460076045
S001;620;epsilon;0;0.08985024958402663
S001;624;epsilon;1;0.43877019280875457
S001;625;epsilon;1;0.20722433460076045
S001;626;epsilon;0;0.08985024958402663
S001;628;epsilon;1;0.20722433460076045
S001;629;epsilon;1;0.20722433460076045
S001;630;epsilon;1;0.14285714285714285
S001;631;epsilon;0;0.04578465424692137
S001;639;epsilon;0;0.0075075075075075074
S001;645;epsilon;0;0.001195457262402869
S001;654;epsilon;0;0.026210299105766267
S001;666;epsilon;1;0.14285714285714285
S001;667;epsilon;1;0.31387478849407785
S001;668;epsilon;0;0.43877019280875457
S001;670;epsilon;0;0.14285714285714285
S001;673;epsilon;1;0.14285714285714285
S001;674;epsilon;0;0.14285714285714285
S001;679;epsilon;1;0.08985024958402663
S001;680;epsilon;0;0.003296373988612526
S001;688;epsilon;0;0.0008976660682226212
S001;704;epsilon;0;0.14285714285714285
S001;745;epsilon;0;0.31387478849407785
S001;748;epsilon;1;0.20722433460076045
S001;749;epsilon;0;0.20722433460076045
S001;839;epsilon;0;0.31387478849407785
S001;843;epsilon;0;0.43877019280875457
S001;852;epsilon;0;0.08985024958402663
S001;855;epsilon;0;0.43877019280875457
S001;857;epsilon;0;0.06322207958921694
S001;859;epsilon;1;0.20722433460076045
S001;860;epsilon;0;0.026210299105766267
S001;866;epsilon;0;0.14285714285714285
S001;873;epsilon;0;0.08985024958402663
S001;885;epsilon;1;0.31387478849407785
S001;886;epsilon;0;0.04578465424692137
S001;888;epsilon;0;0.04578465424692137
S001;897;epsilon;0;0.31387478849407785
S001;925;epsilon;1;0.31387478849407785
S001;926;epsilon;0;0.14285714285714285
S001;941;epsilon;0;0.31387478849407785
S001;966;epsilon;0;0.31387478849407785
S001;1097;epsilon;0;0.14285714285714285
S001;1111;epsilon;0;0.31387478849407785
S001;1114;epsilon;1;0.43877019280875457
S001;1115;epsilon;0;0.20722433460076045
S001;1117;epsilon;0;0.20722433460076045
S001;1141;epsilon;0;0.31387478849407785
S001;1200;epsilon;0;0.31387478849407785
S001;1202;epsilon;0;0.06322207958921694
S001;1323;epsilon;0;0.31387478849407785
S001;1332;epsilon;0;0.06322207958921694
S001;1337;epsilon;0;0.43877019280875457
S001;1339;epsilon;0;0.31387478849407785
S001;1341;epsilon;0;0.43877019280875457
S001;1343;epsilon;0;0.06322207958921694
S001;1356;epsilon;0;0.08985024958402663
S001;1420;epsilon;0;0.43877019280875457
S001;1422;epsilon;0;0.020763358778625954
S001;1427;epsilon;1;0.31387478849407785
S001;1428;epsilon;0;0.0075075075075075074
S002;3;epsilon;1;0.06322207958921694
S002;4;epsilon;0;0.43877019280875457
S002;11;epsilon;0;0.14285714285714285
S002;52;epsilon;0;0.20722433460076045
S002;92;epsilon;0;0.20722433460076045
S002;150;epsilon;0;0.026210299105766267
S002;160;epsilon;0;0.43877019280875457
S002;166;epsilon;0;0.31387478849407785
S002;169;epsilon;1;0.31387478849407785
S002;170;epsilon;0;0.31387478849407785
S002;251;epsilon;0;0.43877019280875457
S002;255;epsilon;1;0.43877019280875457
S002;256;epsilon;0;0.20722433460076045
S002;303;epsilon;0;0.01793858315597446
S002;332;epsilon;0;0.20722433460076045
S002;394;epsilon;0;0.04578465424692137
S002;400;epsilon;0;0.08985024958402663
S002;406;epsilon;1;0.020763358778625954
S002;407;epsilon;1;0.43877019280875457
S002;408;epsilon;0;0.010558069381598794
S002;559;epsilon;0;0.06322207958921694
S002;573;epsilon;0;0.14285714285714285
S002;583;epsilon;0;0.20722433460076045
S002;590;epsilon;0;0.08985024958402663
S002;603;epsilon;1;0.31387478849407785
S002;604;epsilon;0;0.43877019280875457
S002;620;epsilon;1;0.43877019280875457
S002;621;epsilon;0;0.06322207958921694
S002;627;epsilon;1;0.31387478849407785
S002;628;epsilon;1;0.43877019280875457
S002;629;epsilon;0;0.08985024958402663
S002;637;epsilon;1;0.14285714285714285
S002;638;epsilon;1;0.43877019280875457
S002;639;epsilon;1;0.43877019280875457
S002;640;epsilon;0;0.31387478849407785
S002;642;epsilon;0;0.04578465424692137
S002;664;epsilon;0;0.01793858315597446
S002;717;epsilon;1;0.43877019280875457
S002;718;epsilon;1;0.026210299105766267
S002;719;epsilon;1;0.06322207958921694
S002;720;epsilon;1;0.14285714285714285
S002;721;epsilon;0;0.08985024958402663
S002;724;epsilon;0;0.04578465424692137
S002;726;epsilon;0;0.31387478849407785
S002;740;epsilon;0;0.008753395713854513
S002;742;epsilon;0;0.43877019280875457
S002;747;epsilon;1;0.20722433460076045
S002;748;epsilon;0;0.20722433460076045
S002;787;epsilon;0;0.43877019280875457
S002;844;epsilon;1;0.31387478849407785
S002;845;epsilon;0;0.06322207958921694
S002;848;epsilon;1;0.43877019280875457
S002;849;epsilon;0;0.003296373988612526
S002;902;epsilon;1;0.31387478849407785
S002;903;epsilon;0;0.43877019280875457
S002;905;epsilon;0;0.43877019280875457
S002;907;epsilon;1;0.20722433460076045
S002;908;epsilon;0;0.43877019280875457
S002;922;epsilon;1;0.43877019280875457
S002;923;epsilon;1;0.14285714285714285
S002;924;epsilon;0;0.020763358778625954
S002;928;epsilon;0;0.43877019280875457
S002;938;epsilon;1;0.026210299105766267
S002;939;epsilon;1;0.06322207958921694
S002;940;epsilon;1;0.31387478849407785
S002;941;epsilon;0;0.020763358778625954
S002;945;epsilon;0;0.003290457672749028
S002;949;epsilon;0;0.20722433460076045
S002;1013;epsilon;0;0.08985024958402663
S002;1055;epsilon;0;0.43877019280875457
S002;1059;epsilon;1;0.43877019280875457
S002;1060;epsilon;0;0.43877019280875457
S002;1066;epsilon;1;0.43877019280875457
S002;1067;epsilon;0;0.31387478849407785
S002;1117;epsilon;0;0.43877019280875457
S002;1143;epsilon;0;0.01793858315597446
S002;1154;epsilon;0;0.14285714285714285
S002;1160;epsilon;0;0.08985024958402663
S002;1170;epsilon;0;0.43877019280875457
S002;1173;epsilon;1;0.43877019280875457
S002;1174;epsilon;0;0.31387478849407785
S002;1239;epsilon;0;0.14285714285714285
S002;1245;epsilon;0;0.0008976660682226212
S002;1320;epsilon;0;0.0075075075075075074
S002;1322;epsilon;0;0.08985024958402663
S002;1325;epsilon;1;0.14285714285714285
S002;1326;epsilon;0;0.31387478849407785
S002;1329;epsilon;1;0.43877019280875457
S002;1330;epsilon;1;0.43877019280875457
S002;1331;epsilon;0;0.31387478849407785
S002;1334;epsilon;0;0.08985024958402663
S002;1352;epsilon;0;0.06322207958921694
S002;1412;epsilon;0;0.14285714285714285
S002;1415;epsilon;1;0.31387478849407785
S002;1416;epsilon;0;0.43877019280875457
S003;3;epsilon;0;0.43877019280875457
S003;5;epsilon;1;0.31387478849407785
S003;6;epsilon;0;0.026210299105766267
S003;39;epsilon;0;0.14285714285714285
S003;43;epsilon;1;0.43877019280875457
S003;44;epsilon;0;0.31387478849407785
S003;52;epsilon;0;0.20722433460076045
S003;54;epsilon;0;0.06322207958921694
S003;60;epsilon;0;0.01793858315597446
S003;92;epsilon;0;0.14285714285714285
S003;102;epsilon;1;0.43877019280875457
S003;103;epsilon;0;0.14285714285714285
S003;115;epsilon;0;0.20722433460076045
S003;117;epsilon;0;0.20722433460076045
S003;121;epsilon;0;0.43877019280875457
S003;123;epsilon;0;0.20722433460076045
S003;125;epsilon;0;0.31387478849407785
S003;145;epsilon;0;0.20722433460076045
S003;148;epsilon;1;0.43877019280875457
S003;149;epsilon;0;0.14285714285714285
S003;151;epsilon;0;0.010558069381598794
S003;154;epsilon;0;0.08985024958402663
S003;222;epsilon;0;0.20722433460076045
S003;235;epsilon;0;0.01793858315597446
S003;239;epsilon;0;0.14285714285714285
S003;241;epsilon;0;0.001195457262402869
S003;251;epsilon;0;0.43877019280875457
S003;253;epsilon;0;0.0038910505836575876
S003;257;epsilon;0;0.31387478849407785
S003;261;epsilon;0;0.008753395713854513
S003;301;epsilon;0;0.20722433460076045
S003;304;epsilon;0;0.31387478849407785
S003;308;epsilon;1;0.31387478849407785
S003;309;epsilon;0;0.20722433460076045
S003;318;epsilon;0;0.010558069381598794
S003;325;epsilon;1;0.43877019280875457
S003;326;epsilon;0;0.010558069381598794
S003;355;epsilon;0;0.43877019280875457
S003;364;epsilon;0;0.43877019280875457
S003;369;epsilon;0;0.31387478849407785
S003;372;epsilon;1;0.31387478849407785
S003;373;epsilon;1;0.43877019280875457
S003;374;epsilon;1;0.14285714285714285
S003;375;epsilon;0;0.31387478849407785
S003;402;epsilon;0;0.06322207958921694
S003;434;epsilon;1;0.31387478849407785
S003;435;epsilon;0;0.003296373988612526
S003;439;epsilon;0;0.14285714285714285
S003;442;epsilon;0;0.06322207958921694
S003;445;epsilon;0;0.06322207958921694
S003;450;epsilon;1;0.14285714285714285
S003;451;epsilon;0;0.04578465424692137
S003;459;epsilon;0;0.020763358778625954
S003;461;epsilon;0;0.43877019280875457
S003;463;epsilon;1;0.20722433460076045
S003;464;epsilon;0;0.20722433460076045
S003;534;epsilon;0;0.06322207958921694
S003;549;epsilon;0;0.20722433460076045
S003;551;epsilon;0;0.14285714285714285
S003;591;epsilon;1;0.43877019280875457
S003;592;epsilon;1;0.20722433460076045
S003;593;epsilon;0;0.43877019280875457
S003;596;epsilon;0;0.20722433460076045
S003;605;epsilon;1;0.31387478849407785
S003;606;epsilon;0;0.14285714285714285
S003;611;epsilon;1;0.20722433460076045
S003;612;epsilon;0;0.43877019280875457
S003;617;epsilon;0;0.31387478849407785
S003;627;epsilon;1;0.43877019280875457
S003;628;epsilon;1;0.31387478849407785
S003;629;epsilon;0;0.20722433460076045
S003;634;epsilon;0;0.01793858315597446
S003;636;epsilon;0;0.010558069381598794
S003;664;epsilon;0;0.026210299105766267
S003;676;epsilon;0;0.14285714285714285
S003;679;epsilon;0;0.43877019280875457
S003;742;epsilon;0;0.43877019280875457
S003;785;epsilon;0;0.14285714285714285
S003;791;epsilon;0;0.06322207958921694
S003;842;epsilon;1;0.43877019280875457
S003;843;epsilon;0;0.06322207958921694
S003;887;epsilon;0;0.0075075075075075074
S003;892;epsilon;1;0.31387478849407785
S003;893;epsilon;0;0.20722433460076045
S003;915;epsilon;0;0.43877019280875457
S003;994;epsilon;0;0.31387478849407785
S003;1030;epsilon;1;0.43877019280875457
S003;1031;epsilon;0;0.06322207958921694
S003;1038;epsilon;0;0.14285714285714285
S003;1080;epsilon;0;0.001195457262402869
S003;1123;epsilon;0;0.43877019280875457
S003;1135;epsilon;0;0.14285714285714285
S003;1200;epsilon;0;0.20722433460076045
S003;1250;epsilon;0;0.43877019280875457
S003;1252;epsilon;0;0.43877019280875457
S003;1254;epsilon;0;0.43877019280875457
S003;1325;epsilon;0;0.31387478849407785
S003;1364;epsilon;1;0.43877019280875457
S003;1365;epsilon;1;0.20722433460076045
S003;1366;epsilon;0;0.14285714285714285
S003;1370;epsilon;0;0.14285714285714285
S003;1380;epsilon;0;0.08985024958402663
S003;1386;epsilon;0;0.20722433460076045
S003;1420;epsilon;0;0.31387478849407785
S003;1424;epsilon;0;0.20722433460076045
S003;1428;epsilon;0;0.43877019280875457
S003;1432;epsilon;1;0.43877019280875457
S003;1433;epsilon;0;0.31387478849407785
S004;110;epsilon;0;0.14285714285714285
S004;124;epsilon;0;0.04578465424692137
S004;126;epsilon;1;0.31387478849407785
S004;127;epsilon;0;0.06322207958921694
S004;151;epsilon;1;0.20722433460076045
S004;152;epsilon;0;0.43877019280875457
S004;155;epsilon;0;0.020763358778625954
S004;200;epsilon;0;0.43877019280875457
S004;208;epsilon;1;0.31387478849407785
S004;209;epsilon;0;0.31387478849407785
S004;249;epsilon;0;0.08985024958402663
S004;255;epsilon;1;0.31387478849407785
S004;256;epsilon;0;0.08985024958402663
S004;275;epsilon;1;0.43877019280875457
S004;276;epsilon;0;0.14285714285714285
S004;293;epsilon;1;0.43877019280875457
S004;294;epsilon;1;0.43877019280875457
S004;295;epsilon;0;0.43877019280875457
S004;300;epsilon;1;0.08985024958402663
S004;301;epsilon;0;0.43877019280875457
S004;305;epsilon;1;0.43877019280875457
S004;306;epsilon;0;0.026210299105766267
S004;339;epsilon;0;0.14285714285714285
S004;406;epsilon;0;0.20722433460076045
S004;425;epsilon;0;0.04578465424692137
S004;427;epsilon;0;0.06322207958921694
S004;450;epsilon;0;0.43877019280875457
S004;584;epsilon;0;0.43877019280875457
S004;600;epsilon;0;0.43877019280875457
S004;614;epsilon;0;0.31387478849407785
S004;622;epsilon;0;0.04578465424692137
S004;629;epsilon;0;0.04578465424692137
S004;633;epsilon;0;0.008753395713854513
S004;730;epsilon;0;0.026210299105766267
S004;758;epsilon;0;0.43877019280875457
S004;788;epsilon;0;0.43877019280875457
S004;827;epsilon;0;0.14285714285714285
S004;829;epsilon;0;0.31387478849407785
S004;832;epsilon;1;0.43877019280875457
S004;833;epsilon;0;0.20722433460076045
S004;835;epsilon;0;0.026210299105766267
S004;876;epsilon;0;0.43877019280875457
S004;880;epsilon;0;0.14285714285714285
S004;894;epsilon;0;0.20722433460076045
S004;914;epsilon;1;0.08985024958402663
S004;915;epsilon;1;0.43877019280875457
S004;916;epsilon;0;0.08985024958402663
S004;990;epsilon;1;0.20722433460076045
S004;991;epsilon;0;0.31387478849407785
S004;1022;epsilon;1;0.31387478849407785
S004;1023;epsilon;1;0.31387478849407785
S004;1024;epsilon;0;0.08985024958402663
S004;1054;epsilon;0;0.31387478849407785
S004;1056;epsilon;0;0.43877019280875457
S004;1083;epsilon;1;0.43877019280875457
S004;1084;epsilon;0;0.43877019280875457
S004;1094;epsilon;0;0.31387478849407785
S004;1098;epsilon;1;0.06322207958921694
S004;1099;epsilon;0;0.43877019280875457
S004;1105;epsilon;1;0.20722433460076045
S004;1106;epsilon;1;0.14285714285714285
S004;1107;epsilon;1;0.31387478849407785
S004;1108;epsilon;0;0.020763358778625954
S004;1180;epsilon;0;0.14285714285714285
S004;1233;epsilon;0;0.20722433460076045
S004;1237;epsilon;1;0.0017964071856287425
S004;1238;epsilon;0;0.0075075075075075074
S004;1369;epsilon;0;0.008753395713854513
S004;1382;epsilon;0;0.0015006002400960385
S005;1;epsilon;1;0.31387478849407785
S005;2;epsilon;0;0.31387478849407785
S005;34;epsilon;0;0.14285714285714285
S005;39;epsilon;0;0.08985024958402663
S005;41;epsilon;1;0.31387478849407785
S005;42;epsilon;1;0.43877019280875457
S005;43;epsilon;0;0.14285714285714285
S005;65;epsilon;0;0.04578465424692137
S005;85;epsilon;0;0.43877019280875457
S005;90;epsilon;0;0.31387478849407785
S005;95;epsilon;1;0.31387478849407785
S005;96;epsilon;0;0.06322207958921694
S005;155;epsilon;1;0.43877019280875457
S005;156;epsilon;0;0.20722433460076045
S005;161;epsilon;1;0.08985024958402663
S005;162;epsilon;0;0.43877019280875457
S005;325;epsilon;0;0.43877019280875457
S005;392;epsilon;0;0.43877019280875457
S005;408;epsilon;0;0.04578465424692137
S005;467;epsilon;0;0.43877019280875457
S005;471;epsilon;0;0.14285714285714285
S005;473;epsilon;1;0.43877019280875457
S005;474;epsilon;0;0.31387478849407785
S005;530;epsilon;0;0.20722433460076045
S005;540;epsilon;1;0.31387478849407785
S005;541;epsilon;0;0.06322207958921694
S005;587;epsilon;1;0.020763358778625954
S005;588;epsilon;0;0.31387478849407785
S005;700;epsilon;0;0.020763358778625954
S005;747;epsilon;0;0.20722433460076045
S005;770;epsilon;0;0.003290457672749028
S005;805;epsilon;1;0.43877019280875457
S005;806;epsilon;0;0.31387478849407785
S005;808;epsilon;0;0.43877019280875457
S005;810;epsilon;1;0.43877019280875457
S005;811;epsilon;0;0.31387478849407785
S005;894;epsilon;0;0.026210299105766267
S005;938;epsilon;0;0.08985024958402663
S005;948;epsilon;0;0.026210299105766267
S005;954;epsilon;0;0.20722433460076045
S005;959;epsilon;1;0.43877019280875457
S005;960;epsilon;0;0.008753395713854513
S005;994;epsilon;0;0.06322207958921694
S006;1;epsilon;1;0.43877019280875457
S006;2;epsilon;0;0.14285714285714285
S006;9;epsilon;0;0.31387478849407785
S006;92;epsilon;0;0.43877019280875457
S006;98;epsilon;0;0.43877019280875457
S006;100;epsilon;0;0.43877019280875457
S006;153;epsilon;0;0.31387478849407785
S006;165;epsilon;0;0.14285714285714285
S006;169;epsilon;1;0.31387478849407785
S006;170;epsilon;1;0.14285714285714285
S006;171;epsilon;1;0.31387478849407785
S006;172;epsilon;0;0.20722433460076045
S006;249;epsilon;0;0.08985024958402663
S006;255;epsilon;1;0.31387478849407785
S006;256;epsilon;0;0.20722433460076045
S006;258;epsilon;0;0.43877019280875457
S006;260;epsilon;0;0.08985024958402663
S006;265;epsilon;1;0.31387478849407785
S006;266;epsilon;1;0.43877019280875457
S006;267;epsilon;1;0.04578465424692137
S006;268;epsilon;0;0.026210299105766267
S006;281;epsilon;0;0.20722433460076045
S006;283;epsilon;0;0.43877019280875457
S006;364;epsilon;1;0.43877019280875457
S006;365;epsilon;0;0.08985024958402663
S006;418;epsilon;0;0.20722433460076045
S006;422;epsilon;1;0.08985024958402663
S006;423;epsilon;0;0.31387478849407785
S006;426;epsilon;0;0.08985024958402663
S006;429;epsilon;0;0.43877019280875457
S006;432;epsilon;1;0.14285714285714285
S006;433;epsilon;0;0.20722433460076045
S006;435;epsilon;1;0.20722433460076045
S006;436;epsilon;0;0.20722433460076045
S006;438;epsilon;0;0.20722433460076045
S006;440;epsilon;0;0.06322207958921694
S006;501;epsilon;1;0.06322207958921694
S006;502;epsilon;1;0.43877019280875457
S006;503;epsilon;1;0.43877019280875457
S006;504;epsilon;0;0.20722433460076045
S006;515;epsilon;0;0.20722433460076045
S006;518;epsilon;0;0.20722433460076045
S006;521;epsilon;0;0.026210299105766267
S006;639;epsilon;0;0.20722433460076045
S006;664;epsilon;0;0.43877019280875457
S006;671;epsilon;0;0.14285714285714285
S006;680;epsilon;0;0.31387478849407785
S006;682;epsilon;1;0.14285714285714285
S006;683;epsilon;1;0.43877019280875457
S006;684;epsilon;0;0.31387478849407785
S006;719;epsilon;0;0.08985024958402663
S006;730;epsilon;1;0.20722433460076045
S006;731;epsilon;0;0.026210299105766267
S006;750;epsilon;0;0.020763358778625954
S006;825;epsilon;0;0.08985024958402663
S006;859;epsilon;0;0.43877019280875457
S006;886;epsilon;0;0.01793858315597446
S006;905;epsilon;0;0.43877019280875457
S006;908;epsilon;1;0.06322207958921694
S006;909;epsilon;1;0.43877019280875457
S006;910;epsilon;0;0.20722433460076045
S006;916;epsilon;0;0.31387478849407785
S006;981;epsilon;1;0.14285714285714285
S006;982;epsilon;1;0.43877019280875457
S006;983;epsilon;0;0.31387478849407785
S006;1048;epsilon;0;0.08985024958402663
S006;1081;epsilon;1;0.43877019280875457
S006;1082;epsilon;0;0.43877019280875457
S006;1086;epsilon;1;0.43877019280875457
S006;1087;epsilon;1;0.43877019280875457
S006;1088;epsilon;0;0.31387478849407785
S006;1160;epsilon;0;0.14285714285714285
S006;1197;epsilon;0;0.06322207958921694
S006;1249;epsilon;1;0.31387478849407785
S006;1250;epsilon;0;0.20722433460076045
S006;1252;epsilon;1;0.43877019280875457
S006;1253;epsilon;0;0.31387478849407785
S006;1335;epsilon;0;0.43877019280875457
S006;1338;epsilon;0;0.43877019280875457
S006;1340;epsilon;1;0.20722433460076045
S006;1341;epsilon;0;0.20722433460076045
S006;1343;epsilon;0;0.31387478849407785
S006;1347;epsilon;0;0.14285714285714285
S006;1354;epsilon;0;0.43877019280875457
S006;1381;epsilon;0;0.04578465424692137
S006;1383;epsilon;0;0.43877019280875457
S006;1386;epsilon;1;0.43877019280875457
S006;1387;epsilon;1;0.20722433460076045
S006;1388;epsilon;0;0.43877019280875457
S006;1391;epsilon;1;0.43877019280875457
S006;1392;epsilon;1;0.43877019280875457
S006;1393;epsilon;0;0.43877019280875457
S006;1397;epsilon;0;0.20722433460076045
S006;1403;epsilon;0;0.31387478849407785
S006;1407;epsilon;0;0.14285714285714285
S006;1429;epsilon;0;0.06322207958921694
S007;39;epsilon;1;0.31387478849407785
S007;40;epsilon;0;0.43877019280875457
S007;42;epsilon;0;0.31387478849407785
S007;66;epsilon;1;0.20722433460076045
S007;67;epsilon;0;0.08985024958402663
S007;70;epsilon;0;0.31387478849407785
S007;141;epsilon;1;0.43877019280875457
S007;142;epsilon;1;0.43877019280875457
S007;143;epsilon;0;0.31387478849407785
S007;154;epsilon;1;0.43877019280875457
S007;155;epsilon;0;0.20722433460076045
S007;160;epsilon;0;0.04578465424692137
S007;230;epsilon;0;0.31387478849407785
S007;259;epsilon;0;0.20722433460076045
S007;334;epsilon;0;0.31387478849407785
S007;336;epsilon;0;0.31387478849407785
S007;361;epsilon;1;0.31387478849407785
S007;362;epsilon;0;0.20722433460076045
S007;372;epsilon;1;0.43877019280875457
S007;373;epsilon;0;0.08985024958402663
S007;375;epsilon;0;0.31387478849407785
S007;383;epsilon;1;0.026210299105766267
S007;384;epsilon;1;0.43877019280875457
S007;385;epsilon;0;0.14285714285714285
S007;415;epsilon;1;0.20722433460076045
S007;416;epsilon;1;0.20722433460076045
S007;417;epsilon;1;0.20722433460076045
S007;418;epsilon;0;0.01793858315597446
S007;422;epsilon;1;0.43877019280875457
S007;423;epsilon;1;0.20722433460076045
S007;424;epsilon;0;0.08985024958402663
S007;430;epsilon;0;0.01793858315597446
S007;439;epsilon;0;0.14285714285714285
S007;450;epsilon;0;0.43877019280875457
S007;454;epsilon;1;0.04578465424692137
S007;455;epsilon;0;0.026210299105766267
S007;511;epsilon;0;0.43877019280875457
S007;641;epsilon;0;0.43877019280875457
S007;671;epsilon;0;0.31387478849407785
S007;677;epsilon;1;0.43877019280875457
S007;678;epsilon;0;0.20722433460076045
S007;694;epsilon;0;0.08985024958402663
S007;698;epsilon;0;0.43877019280875457
S007;700;epsilon;0;0.08985024958402663
S007;717;epsilon;1;0.31387478849407785
S007;718;epsilon;0;0.06322207958921694
S007;720;epsilon;0;0.14285714285714285
S007;722;epsilon;1;0.20722433460076045
S007;723;epsilon;1;0.31387478849407785
S007;724;epsilon;0;0.04578465424692137
S007;757;epsilon;0;0.43877019280875457
S007;764;epsilon;0;0.08985024958402663
S007;771;epsilon;0;0.026210299105766267
S007;776;epsilon;0;0.14285714285714285
S007;786;epsilon;1;0.04578465424692137
S007;787;epsilon;1;0.43877019280875457
S007;788;epsilon;1;0.20722433460076045
S007;789;epsilon;0;0.31387478849407785
S007;804;epsilon;0;0.20722433460076045
S007;807;epsilon;1;0.31387478849407785
S007;808;epsilon;0;0.31387478849407785
S007;810;epsilon;1;0.04578465424692137
S007;811;epsilon;0;0.06322207958921694
S007;866;epsilon;0;0.43877019280875457
S007;901;epsilon;0;0.20722433460076045
S007;906;epsilon;0;0.20722433460076045
S007;915;epsilon;0;0.43877019280875457
S007;918;epsilon;0;0.31387478849407785
S007;920;epsilon;1;0.31387478849407785
S007;921;epsilon;0;0.01793858315597446
S007;927;epsilon;1;0.43877019280875457
S007;928;epsilon;0;0.08985024958402663
S007;930;epsilon;0;0.008753395713854513
S007;976;epsilon;0;0.20722433460076045
S007;978;epsilon;0;0.020763358778625954
S007;986;epsilon;1;0.31387478849407785
S007;987;epsilon;1;0.43877019280875457
S007;988;epsilon;0;0.31387478849407785
S007;990;epsilon;0;0.20722433460076045
S007;1016;epsilon;0;0.01793858315597446
S007;1032;epsilon;0;0.20722433460076045
S007;1037;epsilon;0;0.08985024958402663
S007;1141;epsilon;0;0.14285714285714285
S007;1157;epsilon;0;0.43877019280875457
S007;1161;epsilon;1;0.43877019280875457
S007;1162;epsilon;1;0.20722433460076045
S007;1163;epsilon;0;0.04578465424692137
S007;1185;epsilon;0;0.43877019280875457
S007;1245;epsilon;1;0.43877019280875457
S007;1246;epsilon;0;0.43877019280875457
S007;1251;epsilon;0;0.06322207958921694
S007;1253;epsilon;0;0.06322207958921694
S007;1320;epsilon;0;0.001195457262402869
S007;1339;epsilon;0;0.43877019280875457
S007;1370;epsilon;1;0.20722433460076045
S007;1371;epsilon;0;0.43877019280875457
S007;1428;epsilon;1;0.43877019280875457
S007;1429;epsilon;1;0.31387478849407785
S007;1430;epsilon;0;0.43877019280875457
S008;24;epsilon;0;0.20722433460076045
S008;29;epsilon;1;0.43877019280875457
S008;30;epsilon;0;0.43877019280875457
S008;85;epsilon;0;0.06322207958921694
S008;106;epsilon;0;0.31387478849407785
S008;120;epsilon;0;0.14285714285714285
S008;122;epsilon;0;0.31387478849407785
S008;210;epsilon;0;0.43877019280875457
S008;212;epsilon;0;0.43877019280875457
S008;214;epsilon;0;0.08985024958402663
S008;241;epsilon;0;0.43877019280875457
S008;243;epsilon;1;0.43877019280875457
S008;244;epsilon;0;0.20722433460076045
S008;265;epsilon;0;0.20722433460076045
S008;303;epsilon;0;0.31387478849407785
S008;307;epsilon;0;0.43877019280875457
S008;410;epsilon;1;0.08985024958402663
S008;411;epsilon;0;0.43877019280875457
S008;417;epsilon;0;0.06322207958921694
S008;426;epsilon;1;0.43877019280875457
S008;427;epsilon;0;0.20722433460076045
S008;468;epsilon;0;0.43877019280875457
S008;470;epsilon;0;0.20722433460076045
S008;505;epsilon;0;0.04578465424692137
S008;527;epsilon;1;0.31387478849407785
S008;528;epsilon;0;0.20722433460076045
S008;533;epsilon;0;0.31387478849407785
S008;641;epsilon;0;0.14285714285714285
S008;651;epsilon;0;0.08985024958402663
S008;702;epsilon;1;0.43877019280875457
S008;703;epsilon;0;0.31387478849407785
S008;711;epsilon;0;0.06322207958921694
S008;720;epsilon;1;0.43877019280875457
S008;721;epsilon;0;0.31387478849407785
S008;724;epsilon;0;0.14285714285714285
S008;812;epsilon;0;0.20722433460076045
S008;878;epsilon;0;0.14285714285714285
S008;920;epsilon;0;0.31387478849407785
S008;924;epsilon;0;0.31387478849407785
S008;927;epsilon;0;0.31387478849407785
S008;933;epsilon;1;0.31387478849407785
S008;934;epsilon;0;0.20722433460076045
