source;famille;capteur;issue;designe;n;obs;ref;z;segments
symbole;F14;delta;retour27;False;59;0.1694915254237288;0.19322552939937862;-0.7691413798437009;30
symbole;F14;epsilon;retour27;False;59;0.4576271186440678;0.4659034042249023;-0.12947653701462253;30
symbole;F14;;cont10;False;59;0.6779661016949152;0.8127243351045934;-2.274740841613452;30
symbole;F15;alpha;retour27;False;102;0.7156862745098039;0.7688472410199164;-1.230372226585027;35
symbole;F15;beta;retour27;False;102;0.10784313725490197;0.14068616123352126;-1.232557020677884;35
symbole;F15;gamma;retour27;False;102;0.12745098039215685;0.1767295198260784;-1.6167678352896107;35
symbole;F15;delta;retour27;False;102;0.11764705882352941;0.1341174246243128;-0.6471798287074088;35
symbole;F15;epsilon;retour27;False;102;0.38235294117647056;0.39668262592140346;-0.3205623201914103;35
symbole;F15;;cont10;False;102;0.7941176470588235;0.8098989418484754;-0.40512309996709395;35
symbole;F16;alpha;retour27;False;102;0.6666666666666666;0.7587874746727891;-1.9896687452186381;43
symbole;F16;beta;retour27;False;102;0.09803921568627451;0.10772270563731223;-0.35915637907177633;43
symbole;F16;gamma;retour27;False;102;0.09803921568627451;0.14040319221250575;-1.4755625460021442;43
symbole;F16;delta;retour27;False;102;0.06862745098039216;0.0991845239200002;-1.393684791553958;43
symbole;F16;epsilon;retour27;False;102;0.3333333333333333;0.3523389031932493;-0.412117411711432;43
symbole;F16;;cont10;False;102;0.9117647058823529;0.805953817929514;3.9333497914503077;43
symbole;F17;alpha;retour27;False;90;0.8222222222222222;0.7719989373108771;1.2793567680746494;39
symbole;F17;beta;retour27;False;90;0.13333333333333333;0.13895994580185647;-0.20272940275337806;39
symbole;F17;gamma;retour27;False;90;0.14444444444444443;0.17071817707516518;-0.8266908406620357;39
symbole;F17;delta;retour27;False;90;0.13333333333333333;0.1087973601789688;0.9385058808426852;39
symbole;F17;epsilon;retour27;False;90;0.4666666666666667;0.4007742996794292;1.2746242331002249;39
symbole;F17;;cont10;False;90;0.7666666666666667;0.7986267322219218;-0.7503875669828511;39
symbole;F18;alpha;retour27;False;75;0.76;0.7720827543446258;-0.2458229527487762;41
symbole;F18;beta;retour27;False;75;0.18666666666666668;0.15207671403027012;0.8775186145020971;41
symbole;F18;gamma;retour27;False;75;0.24;0.1739663163565129;1.4200917841268361;41
symbole;F18;delta;retour27;False;75;0.13333333333333333;0.12803790265267473;0.18009862041298233;41
symbole;F18;epsilon;retour27;False;75;0.4;0.3777366324216452;0.4257766509590914;41
symbole;F18;;cont10;False;75;0.8933333333333333;0.8151886453360637;2.242279530167297;41
symbole;F19;alpha;retour27;False;57;0.7368421052631579;0.8058421442520964;-1.177198863545795;28
symbole;F19;beta;retour27;False;57;0.12280701754385964;0.15368043961960962;-0.8054391010895549;28
symbole;F19;gamma;retour27;False;57;0.14035087719298245;0.17308866884834667;-0.8327225597670418;28
symbole;F19;delta;retour27;False;57;0.19298245614035087;0.17189978884426838;0.5865097819834836;28
symbole;F19;epsilon;retour27;False;57;0.2982456140350877;0.4225717563696916;-2.1259484744901047;28
symbole;F19;;cont10;False;57;0.7543859649122807;0.7721695584220234;-0.32517079701726226;28
symbole;F20;alpha;retour27;False;53;0.8301886792452831;0.7760597276328426;1.091959725586515;35
symbole;F20;beta;retour27;True;53;0.20754716981132076;0.13855901603119947;1.5922612212184308;35
symbole;F20;gamma;retour27;False;53;0.16981132075471697;0.16282485110383008;0.14263741685007877;35
symbole;F20;delta;retour27;False;53;0.20754716981132076;0.19890326037875847;0.21709034756585546;35
symbole;F20;epsilon;retour27;False;53;0.4528301886792453;0.3760671199572743;1.1741468705251248;35
symbole;F20;beta;cont10;True;53;0.9056603773584906;0.8048999305235499;2.3425545605576743;35
symbole;F21;alpha;retour27;False;63;0.8095238095238095;0.7954371600535323;0.2851027417257813;28
symbole;F21;beta;retour27;False;63;0.15873015873015872;0.1674445802823652;-0.21983457287298816;28
symbole;F21;gamma;retour27;False;63;0.25396825396825395;0.18497943193372196;1.3656192090443993;28
symbole;F21;delta;retour27;False;63;0.12698412698412698;0.13089905230968377;-0.14123456939210094;28
symbole;F21;epsilon;retour27;False;63;0.5079365079365079;0.4350840094592002;1.1781722685043352;28
symbole;F21;;cont10;False;63;0.8095238095238095;0.7821537087478994;0.5518651090883884;28
symbole;F22;alpha;retour27;False;62;0.8064516129032258;0.7842628723409811;0.4468108606096297;29
symbole;F22;beta;retour27;False;62;0.08064516129032258;0.12802915663275952;-1.5725352523083718;29
symbole;F22;gamma;retour27;False;62;0.16129032258064516;0.16657744120508497;-0.12016247729155846;29
symbole;F22;delta;retour27;False;62;0.08064516129032258;0.12914935667064747;-1.5009462678722159;29
symbole;F22;epsilon;retour27;False;62;0.43548387096774194;0.3989992994178258;0.5971854841868767;29
symbole;F22;;cont10;False;62;0.7580645161290323;0.78498548874814;-0.5112457308818237;29
symbole;F23;alpha;retour27;False;67;0.7910447761194029;0.7781449211190238;0.26513755742691797;32
symbole;F23;beta;retour27;False;67;0.1044776119402985;0.14278915765174424;-1.0769353003770374;32
symbole;F23;gamma;retour27;False;67;0.13432835820895522;0.1666884273173206;-0.739881235450699;32
symbole;F23;delta;retour27;False;67;0.13432835820895522;0.15083937535594008;-0.5039543211309043;32
symbole;F23;epsilon;retour27;False;67;0.3582089552238806;0.3917633440039821;-0.5350702025288507;32
symbole;F23;;cont10;False;67;0.7761194029850746;0.813565248862209;-0.7405194708526802;32
symbole;F24;alpha;retour27;False;58;0.8275862068965517;0.7959629137003896;0.6672747954043123;24
symbole;F24;beta;retour27;False;58;0.06896551724137931;0.1520718250866627;-2.5967687138243867;24
symbole;F24;gamma;retour27;False;58;0.22413793103448276;0.1760059096011082;0.8626618434076123;24
symbole;F24;delta;retour27;False;58;0.06896551724137931;0.14327910690680418;-2.8692137685144408;24
symbole;F24;epsilon;retour27;False;58;0.5344827586206896;0.41432135671962167;1.9234161312541707;24
symbole;F24;;cont10;False;58;0.7758620689655172;0.7781851949197116;-0.04514068259904583;24
symbole;F25;alpha;retour27;False;34;0.8823529411764706;0.7950164181176461;1.5563485620923652;25
symbole;F25;beta;retour27;False;34;0.17647058823529413;0.11315578049778266;1.0122254792107905;25
symbole;F25;gamma;retour27;False;34;0.23529411764705882;0.16360987168952282;0.9720197069711737;25
symbole;F25;delta;retour27;False;34;0.08823529411764706;0.07530965194619808;0.3778277921063187;25
symbole;F25;epsilon;retour27;False;34;0.38235294117647056;0.382375195187851;-0.00025744601779328495;25
symbole;F25;;cont10;False;34;0.7941176470588235;0.8024939844337583;-0.1257062848809152;25
symbole;F26;alpha;retour27;False;84;0.8452380952380952;0.8014355481463198;1.1144530185548116;38
symbole;F26;beta;retour27;False;84;0.21428571428571427;0.2052743092053704;0.24747984247004584;38
symbole;F26;gamma;retour27;False;84;0.23809523809523808;0.22756365048139718;0.2567633425277145;38
symbole;F26;delta;retour27;True;84;0.2261904761904762;0.17820332506706849;1.8601777709852902;38
symbole;F26;epsilon;retour27;False;84;0.5;0.451014424106539;0.9247728061038568;38
symbole;F26;delta;cont10;True;84;0.6904761904761905;0.787183630302436;-1.9834460312689899;38
symbole;F27;alpha;retour27;False;55;0.7454545454545455;0.770335256045994;-0.4279719544897485;27
symbole;F27;beta;retour27;False;55;0.2;0.1706845799090605;0.6599182910933731;27
symbole;F27;gamma;retour27;False;55;0.2727272727272727;0.19674884293580977;1.5739337134293903;27
symbole;F27;delta;retour27;False;55;0.18181818181818182;0.1990486960774204;-0.4962610864925878;27
symbole;F27;epsilon;retour27;False;55;0.4727272727272727;0.4268765057298138;0.7518345632896437;27
symbole;F27;;cont10;False;55;0.8727272727272727;0.7832402734561049;2.0838890225255655;27
symbole;F28;alpha;retour27;False;131;0.7633587786259542;0.7643467683090619;-0.02723242732929441;45
symbole;F28;beta;retour27;False;131;0.17557251908396945;0.1454943131494648;1.0651633248053154;45
symbole;F28;gamma;retour27;False;131;0.19083969465648856;0.1706165211753237;0.6492161524575636;45
symbole;F28;delta;retour27;False;131;0.1450381679389313;0.12485964547719514;1.181668055722555;45
symbole;F28;epsilon;retour27;False;131;0.3511450381679389;0.3848565565249767;-0.8105869237608466;45
symbole;F28;;cont10;False;131;0.7938931297709924;0.7875552765162774;0.18160440753137877;45
symbole;F29;alpha;retour27;False;33;0.9393939393939394;0.8221162908204783;2.984147627422662;22
symbole;F29;beta;retour27;False;33;0.15151515151515152;0.15950300020568384;-0.16516010521634614;22
symbole;F29;gamma;retour27;False;33;0.15151515151515152;0.19787639183194633;-1.078122385867951;22
symbole;F29;delta;retour27;False;33;0.06060606060606061;0.18113649595163717;-2.7414657941440903;22
symbole;F29;epsilon;retour27;False;33;0.42424242424242425;0.4590935809214994;-0.4144915252516132;22
symbole;F29;;cont10;False;33;0.7878787878787878;0.7848859710114294;0.04214332329815804;22
symbole;F30;alpha;retour27;False;95;0.7578947368421053;0.7667171317236355;-0.20108781693736216;41
symbole;F30;beta;retour27;False;95;0.14736842105263157;0.13341839713582546;0.4351956541970434;41
symbole;F30;gamma;retour27;False;95;0.1368421052631579;0.15862039673039174;-0.6686887743958303;41
symbole;F30;delta;retour27;False;95;0.1368421052631579;0.1429044908701885;-0.2290150343088578;41
symbole;F30;epsilon;retour27;False;95;0.3368421052631579;0.3797055795364466;-0.9236830179099889;41
symbole;F30;;cont10;False;95;0.8210526315789474;0.817961655329736;0.07645383720262161;41
symbole;F31;alpha;retour27;False;129;0.8372093023255814;0.7799956958109366;1.7840680905390645;44
symbole;F31;beta;retour27;False;129;0.16279069767441862;0.12728881024120312;1.2021253494116342;44
symbole;F31;gamma;retour27;False;129;0.20930232558139536;0.16732561128811566;1.3066865067966136;44
symbole;F31;delta;retour27;False;129;0.17054263565891473;0.1425815879063907;1.1180143810003778;44
symbole;F31;epsilon;retour27;False;129;0.4263565891472868;0.4076018746487641;0.4391581654140665;44
symbole;F31;;cont10;False;129;0.7906976744186046;0.8011151293613992;-0.2992260294781316;44
symbole;F32;alpha;retour27;False;138;0.6739130434782609;0.7319366919501921;-1.477624930943763;37
symbole;F32;beta;retour27;False;138;0.043478260869565216;0.11599396084060301;-4.012740266390814;37
symbole;F32;gamma;retour27;False;138;0.07971014492753623;0.14770822666102693;-3.2096378277746;37
symbole;F32;delta;retour27;False;138;0.12318840579710146;0.14428835177051322;-1.1588235024661435;37
symbole;F32;epsilon;retour27;False;138;0.2318840579710145;0.3215338768425906;-2.535006898883705;37
symbole;F32;;cont10;False;138;0.8695652173913043;0.8007901752652142;2.420093114421489;37
symbole;F33;alpha;retour27;False;112;0.875;0.7796780751189003;2.889286327615462;38
symbole;F33;beta;retour27;False;112;0.125;0.12355662444847247;0.05400945528659404;38
symbole;F33;gamma;retour27;False;112;0.15178571428571427;0.15711588199551565;-0.19490182092350636;38
symbole;F33;delta;retour27;False;112;0.11607142857142858;0.09676954447028023;0.8844791865800655;38
symbole;F33;epsilon;retour27;True;112;0.4375;0.37493204152276477;1.4127255901944895;38
symbole;F33;epsilon;cont10;True;112;0.8660714285714286;0.818902328403264;1.5029384845785705;38
symbole;F34;alpha;retour27;False;53;0.8113207547169812;0.8040321914272889;0.13374648688332974;33
symbole;F34;beta;retour27;False;53;0.11320754716981132;0.1722012697973549;-1.7846684473450936;33
symbole;F34;gamma;retour27;False;53;0.2641509433962264;0.20825924546809021;1.1588988524761326;33
symbole;F34;delta;retour27;False;53;0.16981132075471697;0.19737955839289117;-0.7451409306113841;33
symbole;F34;epsilon;retour27;False;53;0.4716981132075472;0.4320902276175316;0.6165543025010104;33
symbole;F34;;cont10;False;53;0.7358490566037735;0.8153085920533079;-1.3538369568909678;33
symbole;F35;alpha;retour27;False;128;0.8046875;0.7745754356492309;0.8943277904984013;45
symbole;F35;beta;retour27;False;128;0.1640625;0.13895689950539722;0.9006825766450894;45
symbole;F35;gamma;retour27;False;128;0.1875;0.16643575101422908;0.6343582443766725;45
symbole;F35;delta;retour27;False;128;0.171875;0.14615707953377507;1.12733789031483;45
symbole;F35;epsilon;retour27;False;128;0.3984375;0.39235667044481415;0.14530800803419627;45
symbole;F35;;cont10;False;128;0.8125;0.7994572375271605;0.4020333213114385;45
symbole;F36;alpha;retour27;False;46;0.8695652173913043;0.8115527083875985;1.143562213842573;28
symbole;F36;beta;retour27;False;46;0.21739130434782608;0.15465673726405862;1.1586976236721735;28
symbole;F36;gamma;retour27;False;46;0.1956521739130435;0.19872094664835868;-0.054647151314484194;28
symbole;F36;delta;retour27;False;46;0.17391304347826086;0.1465973842830842;0.8694344431258545;28
symbole;F36;epsilon;retour27;False;46;0.45652173913043476;0.42912136093213;0.3805068298727941;28
symbole;F36;;cont10;False;46;0.6521739130434783;0.7749119618638778;-1.7566017248819743;28
