segment;pas;c1;c2;cote;delai_meme_cote;delai_cote_oppose
S016;719;epsilon;gamma;+;84.0;21.0
S016;730;epsilon;gamma;-;10.0;73.0
S016;734;epsilon;gamma;+;69.0;6.0
S016;737;epsilon;gamma;-;3.0;66.0
S016;738;epsilon;gamma;+;65.0;2.0
S016;740;epsilon;gamma;-;64.0;63.0
S016;780;epsilon;gamma;+;23.0;24.0
S016;781;epsilon;gamma;-;23.0;22.0
S016;782;epsilon;gamma;+;21.0;22.0
S016;783;epsilon;gamma;-;21.0;20.0
S016;784;epsilon;gamma;+;19.0;20.0
S016;794;epsilon;gamma;-;10.0;9.0
S016;801;epsilon;gamma;+;2.0;3.0
S016;826;epsilon;gamma;-;4.0;3.0
S016;829;epsilon;gamma;+;5.0;1.0
S016;832;epsilon;gamma;-;3.0;2.0
S016;834;epsilon;gamma;+;16.0;1.0
S016;835;epsilon;gamma;-;16.0;15.0
S016;850;epsilon;gamma;+;54.0;1.0
S016;851;epsilon;gamma;-;61.0;53.0
S016;874;epsilon;gamma;+;30.0;38.0
S016;875;epsilon;gamma;-;37.0;29.0
S016;877;epsilon;gamma;+;27.0;35.0
S016;878;epsilon;gamma;-;34.0;26.0
S016;898;epsilon;gamma;+;6.0;14.0
S016;955;epsilon;gamma;-;19.0;23.0
S016;956;epsilon;gamma;+;22.0;18.0
S016;961;epsilon;gamma;-;13.0;17.0
S016;990;epsilon;gamma;+;159.0;158.0
S016;1040;epsilon;gamma;-;108.0;109.0
S016;1042;epsilon;gamma;+;107.0;106.0
S016;1085;epsilon;gamma;-;63.0;64.0
S016;1094;epsilon;gamma;+;55.0;54.0
S016;1143;epsilon;gamma;-;5.0;6.0
S016;1169;epsilon;gamma;+;16.0;6.0
S016;1170;epsilon;gamma;-;5.0;15.0
S016;1171;epsilon;gamma;+;14.0;4.0
S016;1173;epsilon;gamma;-;2.0;12.0
S016;1185;epsilon;gamma;+;13.0;11.0
S016;1207;epsilon;gamma;-;168.0;18.0
S016;1224;epsilon;gamma;+;1.0;151.0
S016;1369;epsilon;gamma;-;6.0;7.0
S016;1413;epsilon;gamma;+;;
S016;1415;epsilon;gamma;-;;
S016;34;epsilon;beta;+;5.0;6.0
S016;58;epsilon;beta;-;7.0;4.0
S016;61;epsilon;beta;+;1.0;4.0
S016;66;epsilon;beta;-;15.0;7.0
S016;72;epsilon;beta;+;1.0;9.0
S016;82;epsilon;beta;-;37.0;4.0
S016;84;epsilon;beta;+;2.0;35.0
S016;118;epsilon;beta;-;1.0;2.0
S016;236;epsilon;beta;+;154.0;163.0
S016;237;epsilon;beta;-;162.0;153.0
S016;241;epsilon;beta;+;149.0;158.0
S016;242;epsilon;beta;-;157.0;148.0
S016;333;epsilon;beta;+;57.0;66.0
S016;339;epsilon;beta;-;60.0;51.0
S016;340;epsilon;beta;+;50.0;59.0
S016;345;epsilon;beta;-;54.0;45.0
S016;348;epsilon;beta;+;42.0;51.0
S016;349;epsilon;beta;-;50.0;41.0
S016;351;epsilon;beta;+;39.0;48.0
S016;356;epsilon;beta;-;43.0;34.0
S016;384;epsilon;beta;+;6.0;15.0
S016;413;epsilon;beta;-;32.0;31.0
S016;441;epsilon;beta;+;3.0;4.0
S016;446;epsilon;beta;-;3.0;2.0
S016;448;epsilon;beta;+;2.0;1.0
S016;491;epsilon;beta;-;5.0;7.0
S016;600;epsilon;beta;+;30.0;141.0
S016;602;epsilon;beta;-;139.0;28.0
S016;604;epsilon;beta;+;26.0;137.0
S016;605;epsilon;beta;-;136.0;25.0
S016;608;epsilon;beta;+;22.0;133.0
S016;670;epsilon;beta;-;71.0;150.0
S016;672;epsilon;beta;+;148.0;69.0
S016;698;epsilon;beta;-;43.0;122.0
S016;699;epsilon;beta;+;121.0;42.0
S016;700;epsilon;beta;-;41.0;120.0
S016;701;epsilon;beta;+;119.0;40.0
S016;702;epsilon;beta;-;39.0;118.0
S016;714;epsilon;beta;+;106.0;27.0
S016;716;epsilon;beta;-;25.0;104.0
S016;719;epsilon;beta;+;101.0;22.0
S016;730;epsilon;beta;-;11.0;90.0
S016;734;epsilon;beta;+;86.0;7.0
S016;737;epsilon;beta;-;4.0;83.0
S016;738;epsilon;beta;+;82.0;3.0
S016;740;epsilon;beta;-;1.0;80.0
S016;780;epsilon;beta;+;40.0;41.0
S016;781;epsilon;beta;-;40.0;39.0
S016;782;epsilon;beta;+;38.0;39.0
S016;783;epsilon;beta;-;38.0;37.0
S016;784;epsilon;beta;+;36.0;37.0
S016;794;epsilon;beta;-;27.0;26.0
S016;801;epsilon;beta;+;19.0;20.0
S016;826;epsilon;beta;-;86.0;78.0
S016;829;epsilon;beta;+;75.0;83.0
S016;832;epsilon;beta;-;80.0;72.0
S016;834;epsilon;beta;+;70.0;78.0
S016;835;epsilon;beta;-;77.0;69.0
S016;850;epsilon;beta;+;54.0;62.0
S016;851;epsilon;beta;-;61.0;53.0
S016;874;epsilon;beta;+;30.0;38.0
S016;875;epsilon;beta;-;37.0;29.0
S016;877;epsilon;beta;+;27.0;35.0
S016;878;epsilon;beta;-;34.0;26.0
S016;898;epsilon;beta;+;6.0;14.0
S016;955;epsilon;beta;-;19.0;22.0
S016;956;epsilon;beta;+;21.0;18.0
S016;961;epsilon;beta;-;13.0;16.0
S016;990;epsilon;beta;+;227.0;224.0
S016;1040;epsilon;beta;-;174.0;177.0
S016;1042;epsilon;beta;+;175.0;172.0
S016;1085;epsilon;beta;-;129.0;132.0
S016;1094;epsilon;beta;+;123.0;120.0
S016;1143;epsilon;beta;-;71.0;74.0
S016;1169;epsilon;beta;+;48.0;45.0
S016;1170;epsilon;beta;-;44.0;47.0
S016;1171;epsilon;beta;+;46.0;43.0
S016;1173;epsilon;beta;-;41.0;44.0
S016;1185;epsilon;beta;+;32.0;29.0
S016;1207;epsilon;beta;-;7.0;10.0
S016;1224;epsilon;beta;+;165.0;163.0
S016;1369;epsilon;beta;-;18.0;20.0
S016;1413;epsilon;beta;+;;2.0
S016;1415;epsilon;beta;-;;
S016;34;epsilon;delta;+;111.0;109.0
S016;58;epsilon;delta;-;85.0;87.0
S016;61;epsilon;delta;+;84.0;82.0
S016;66;epsilon;delta;-;77.0;79.0
S016;72;epsilon;delta;+;73.0;71.0
S016;82;epsilon;delta;-;61.0;63.0
S016;84;epsilon;delta;+;61.0;59.0
S016;118;epsilon;delta;-;25.0;27.0
S016;236;epsilon;delta;+;400.0;401.0
S016;237;epsilon;delta;-;400.0;399.0
S016;241;epsilon;delta;+;395.0;396.0
S016;242;epsilon;delta;-;395.0;394.0
S016;333;epsilon;delta;+;303.0;304.0
S016;339;epsilon;delta;-;298.0;297.0
S016;340;epsilon;delta;+;296.0;297.0
S016;345;epsilon;delta;-;292.0;291.0
S016;348;epsilon;delta;+;288.0;289.0
S016;349;epsilon;delta;-;288.0;287.0
S016;351;epsilon;delta;+;285.0;286.0
S016;356;epsilon;delta;-;281.0;280.0
S016;384;epsilon;delta;+;252.0;253.0
S016;413;epsilon;delta;-;224.0;223.0
S016;441;epsilon;delta;+;195.0;196.0
S016;446;epsilon;delta;-;191.0;190.0
S016;448;epsilon;delta;+;188.0;189.0
S016;491;epsilon;delta;-;146.0;145.0
S016;600;epsilon;delta;+;36.0;37.0
S016;602;epsilon;delta;-;35.0;34.0
S016;604;epsilon;delta;+;32.0;33.0
S016;605;epsilon;delta;-;32.0;31.0
S016;608;epsilon;delta;+;28.0;29.0
S016;670;epsilon;delta;-;40.0;3.0
S016;672;epsilon;delta;+;1.0;38.0
S016;698;epsilon;delta;-;12.0;13.0
S016;699;epsilon;delta;+;12.0;11.0
S016;700;epsilon;delta;-;10.0;11.0
S016;701;epsilon;delta;+;10.0;9.0
S016;702;epsilon;delta;-;8.0;9.0
S016;714;epsilon;delta;+;214.0;27.0
S016;716;epsilon;delta;-;25.0;212.0
S016;719;epsilon;delta;+;209.0;22.0
S016;730;epsilon;delta;-;11.0;198.0
S016;734;epsilon;delta;+;194.0;7.0
S016;737;epsilon;delta;-;4.0;191.0
S016;738;epsilon;delta;+;190.0;3.0
S016;740;epsilon;delta;-;1.0;188.0
S016;780;epsilon;delta;+;148.0;172.0
S016;781;epsilon;delta;-;171.0;147.0
S016;782;epsilon;delta;+;146.0;170.0
S016;783;epsilon;delta;-;169.0;145.0
S016;784;epsilon;delta;+;144.0;168.0
S016;794;epsilon;delta;-;158.0;134.0
S016;801;epsilon;delta;+;127.0;151.0
S016;826;epsilon;delta;-;126.0;102.0
S016;829;epsilon;delta;+;99.0;123.0
S016;832;epsilon;delta;-;120.0;96.0
S016;834;epsilon;delta;+;94.0;118.0
S016;835;epsilon;delta;-;117.0;93.0
S016;850;epsilon;delta;+;78.0;102.0
S016;851;epsilon;delta;-;101.0;77.0
S016;874;epsilon;delta;+;54.0;78.0
S016;875;epsilon;delta;-;77.0;53.0
S016;877;epsilon;delta;+;51.0;75.0
S016;878;epsilon;delta;-;74.0;50.0
S016;898;epsilon;delta;+;30.0;54.0
S016;955;epsilon;delta;-;6.0;1.0
S016;956;epsilon;delta;+;34.0;5.0
S016;961;epsilon;delta;-;476.0;29.0
S016;990;epsilon;delta;+;;447.0
S016;1040;epsilon;delta;-;397.0;
S016;1042;epsilon;delta;+;;395.0
S016;1085;epsilon;delta;-;352.0;
S016;1094;epsilon;delta;+;;343.0
S016;1143;epsilon;delta;-;294.0;
S016;1169;epsilon;delta;+;;268.0
S016;1170;epsilon;delta;-;267.0;
S016;1171;epsilon;delta;+;;266.0
S016;1173;epsilon;delta;-;264.0;
S016;1185;epsilon;delta;+;;252.0
S016;1207;epsilon;delta;-;230.0;
S016;1224;epsilon;delta;+;;213.0
S016;1369;epsilon;delta;-;68.0;
S016;1413;epsilon;delta;+;;24.0
S016;1415;epsilon;delta;-;22.0;
S016;41;gamma;beta;+;8.0;7.0
S016;42;gamma;beta;-;6.0;7.0
S016;43;gamma;beta;+;6.0;5.0
S016;48;gamma;beta;-;2.0;1.0
S016;49;gamma;beta;+;6.0;1.0
S016;50;gamma;beta;-;7.0;5.0
