famille;capteur;h;issue;designe;n;segments;obs;ref;ecart;z
F13;beta;9;rap;False;2214;50;0.526196928635953;0.5317952382747418;-0.0055983096387887095;-0.5676182225647314
F13;beta;27;bas;False;2189;50;0.3581544084056647;0.3567940311211076;0.0013603772845571294;0.14750684351382645
F13;beta;27;rap;False;2189;50;0.5280950205573322;0.5293919283046146;-0.0012969077472823572;-0.14003825368075612
F13;gamma;1;bas;False;2221;50;0.055830706888788835;0.04936414500799752;0.006466561880791319;1.4814497236076887
F13;gamma;1;rap;False;2221;50;0.5240882485366952;0.5218411905412652;0.0022470579954299665;0.214393215861491
F13;gamma;3;bas;False;2217;50;0.12359043752819125;0.11394693945541634;0.009643498072774922;1.6289639015659683
F13;gamma;3;rap;False;2217;50;0.5178168696436626;0.5278961517923791;-0.01007928214871647;-0.9706565498194917
F13;gamma;9;bas;False;2214;50;0.24345076784101174;0.23574911694209377;0.007701650898917958;1.0053336299956108
F13;gamma;9;rap;False;2214;50;0.5266485998193315;0.5305724403484685;-0.003923840529137031;-0.40577830740142834
F13;gamma;27;bas;False;2189;50;0.45363179534033804;0.4514333286596538;0.002198466680684223;0.2317658381443733
F13;gamma;27;rap;False;2189;50;0.5134764732754683;0.5192613750902528;-0.005784901814784551;-0.6365756853601217
F13;delta;1;bas;False;2221;50;0.022062134173795586;0.024781166146400118;-0.0027190319726045297;-0.9340528554979317
F13;delta;1;rap;False;2221;50;0.5083295812696983;0.5147728827525995;-0.006443301482901186;-0.610201723028212
F13;delta;3;bas;False;2217;50;0.056833558863328824;0.05660589120931445;0.00022766765401437009;0.05321403490623538
F13;delta;3;rap;False;2217;50;0.5187189896256202;0.5224001485964763;-0.0036811589708562104;-0.35115914288535816
F13;delta;9;bas;False;2214;50;0.11788617886178862;0.11594217733506798;0.0019440015267206514;0.34135859365487675
F13;delta;9;rap;False;2214;50;0.5383920505871725;0.532532201925019;0.005859848662153491;0.570102524585019
F13;delta;27;bas;False;2189;50;0.22795797167656465;0.21954459200444232;0.008413379672122329;1.143245572488347
F13;delta;27;rap;False;2189;50;0.5509365006852444;0.5429915983348688;0.007944902350375696;0.8083659368097379
F13;epsilon;1;bas;False;2221;50;0.0769923457901846;0.07605797259990489;0.000934373190279708;0.1841746414221304
F13;epsilon;1;rap;False;2221;50;0.5096803241782981;0.518193753052643;-0.008513428874344973;-0.8215262399790685
F13;epsilon;3;bas;False;2217;50;0.18132611637347767;0.17410920953774686;0.007216906835730781;1.0125664070568452
F13;epsilon;3;rap;False;2217;50;0.5137573297248534;0.5183439758045852;-0.004586646079731748;-0.462068822404028
F13;epsilon;9;bas;False;2214;50;0.37533875338753386;0.3566351461063893;0.01870360728114457;2.050365113838635
F13;epsilon;9;rap;False;2214;50;0.5130984643179766;0.5116145194146556;0.0014839449033208021;0.1612296991077452
F13;epsilon;27;bas;False;2189;50;0.676564641388762;0.6571062634001298;0.019458377988632286;2.0568881274720807
F13;epsilon;27;rap;False;2189;50;0.47647327546825036;0.47758796792743036;-0.0011146924591800477;-0.12865849037016772
F14;alpha;1;bas;False;2274;50;0.12313104661389622;0.11236371974314917;0.010767326870747057;1.7158930485748762
F14;alpha;1;rap;False;2274;50;0.5092348284960422;0.5142929126012091;-0.005058084105166964;-0.5060608068550989
F14;alpha;3;bas;False;2269;50;0.27016306743058616;0.25656230002727404;0.013600767403312146;1.600290905977396
F14;alpha;3;rap;False;2269;50;0.48479506390480387;0.5051813217434903;-0.020386257838686393;-2.139819481240191
F14;alpha;9;bas;False;2257;50;0.5471865307930882;0.5196174317113487;0.02756909908173951;2.780798104707198
F14;alpha;9;rap;False;2257;50;0.44306601683650865;0.47084190497135087;-0.027775888134842237;-3.200436152429923
F14;alpha;27;bas;False;2217;50;0.8718989625620207;0.864008961715107;0.007890000846913717;1.1214705299374839
F14;alpha;27;rap;False;2217;50;0.4456472710870546;0.45380919136049047;-0.008161920273435916;-0.9018402541479967
F14;beta;1;bas;False;2274;50;0.04221635883905013;0.03757953366550511;0.0046368251735450245;1.2139645618550285
F14;beta;1;rap;False;2274;50;0.5167106420404574;0.5181485497100768;-0.0014379076696193953;-0.1389348055219705
F14;beta;3;bas;False;2269;50;0.0885852798589687;0.086159077920657;0.002426201938311717;0.4736495205267683
F14;beta;3;rap;False;2269;50;0.501983252534156;0.5275793300308944;-0.025596077496738274;-2.5221046484698277
F14;beta;9;bas;False;2257;50;0.17855560478511298;0.18046309509728053;-0.0019074903121675624;-0.28275337021215746
F14;beta;9;rap;False;2257;50;0.5254762959680992;0.5357402585929355;-0.010263962624836228;-1.0469359744799756
F14;beta;27;bas;False;2217;50;0.3540820929183581;0.3542345636433318;-0.00015247072497361565;-0.0172637560611942
F14;beta;27;rap;False;2217;50;0.5182679296346414;0.5352655055672726;-0.016997575932631105;-1.8769475113054919
F14;gamma;1;bas;False;2274;50;0.048372911169744945;0.04734312229394339;0.0010297888758015465;0.2486024337926355
F14;gamma;1;rap;False;2274;50;0.5325417766051012;0.5221268158258944;0.010414960779206754;1.0085307218567592
F14;gamma;3;bas;False;2269;50;0.11018069634200088;0.10952377444683468;0.000656921895166204;0.11590862248686393
F14;gamma;3;rap;False;2269;50;0.5297487880123403;0.5296353283786098;0.00011345963373038287;0.011180885044101916
F14;gamma;9;bas;False;2257;50;0.24014178112538767;0.23142912041256997;0.008712660712817717;1.1408804533628587
F14;gamma;9;rap;False;2257;50;0.5254762959680992;0.5352197846997988;-0.009743488731699572;-1.0032833536995664
F14;gamma;27;bas;False;2217;50;0.45015787099684257;0.450412603915286;-0.0002547329184433678;-0.02713669473967903
F14;gamma;27;rap;False;2217;50;0.5200721695985566;0.5219008346708535;-0.0018286650722968614;-0.2082815966678884
F14;delta;1;bas;False;2274;50;0.025065963060686015;0.021042557734788206;0.004023405325897813;1.3575989837975333
F14;delta;1;rap;False;2274;50;0.4969217238346526;0.5177715486853749;-0.020849824850722214;-1.9968774221894245
F14;delta;3;bas;False;2269;50;0.048920229175848394;0.04895096342847843;-3.0734252630044265e-05;-0.007860365520761536
F14;delta;3;rap;False;2269;50;0.5063904803878361;0.5267574483629982;-0.020366967975162038;-1.9611586047206657
F14;delta;9;bas;False;2257;50;0.10677891005759858;0.1042550071755453;0.0025239028820532934;0.4816068396194729
F14;delta;9;rap;False;2257;50;0.5431989366415596;0.5402745183287173;0.0029244183128423014;0.2880336447919915
F14;delta;27;bas;False;2217;50;0.21425349571493008;0.20878407740175964;0.005469418313170436;0.7623222462540272
F14;delta;27;rap;False;2217;50;0.5435272891294542;0.5541461762996002;-0.010618887170145957;-1.0727820348513968
F14;epsilon;1;bas;False;2274;50;0.0839929639401935;0.07254590221819208;0.011447061722001398;2.220433776083323
F14;epsilon;1;rap;False;2274;50;0.5272647317502199;0.5215118502240087;0.0057528815262111194;0.5649646673854438
F14;epsilon;3;bas;False;2269;50;0.17805200528867343;0.16883557740159535;0.009216427887078073;1.3276370990134454
F14;epsilon;3;rap;False;2269;50;0.511679153812252;0.5242638995274258;-0.012584745715173633;-1.2845592602705995
F14;epsilon;9;bas;False;2257;50;0.3659725299069561;0.35318433361992263;0.012788196287033536;1.4198960481149872
F14;epsilon;9;rap;False;2257;50;0.4918032786885246;0.5199426896191566;-0.02813941093063189;-3.102422145396335
F14;epsilon;27;bas;False;2217;50;0.663509246729815;0.65921226240582;0.004296984323995032;0.44841222320010665
F14;epsilon;27;rap;False;2217;50;0.4709066305818674;0.48134158118084636;-0.01043495059897897;-1.211661505818593
F15;alpha;1;bas;False;1887;50;0.09697933227344992;0.09290942306234147;0.00406990921110845;0.6508297928209354
F15;alpha;1;rap;False;1887;50;0.5474297827239004;0.5510617293042348;-0.003631946580334354;-0.3346604674498573
F15;alpha;3;bas;False;1883;50;0.21879978757302176;0.217131240783645;0.0016685467893767397;0.19427508163483584
F15;alpha;3;rap;False;1883;50;0.5469994689325545;0.5626026372016677;-0.015603168269113234;-1.5320327006835595
F15;alpha;9;bas;False;1871;50;0.4665954035275254;0.4658989971466397;0.0006964063808856314;0.0644618846655886
F15;alpha;9;rap;False;1871;50;0.5446285408872261;0.5573831626358533;-0.01275462174862724;-1.3979265295131607
F15;alpha;27;bas;False;1845;50;0.8390243902439024;0.8459622268510915;-0.006937836607188983;-0.8216886751953836
F15;alpha;27;rap;False;1845;50;0.5414634146341464;0.5399059110949709;0.0015575035391754317;0.16075557027383522
F15;beta;1;bas;False;1887;50;0.03815580286168521;0.03825236853944407;-9.65656777588519e-05;-0.024020973692286028
F15;beta;1;rap;False;1887;50;0.5331213566507684;0.521737040729643;0.011384315921125446;1.0055510641675665
F15;beta;3;bas;False;1883;50;0.08390865639936272;0.0861110095545843;-0.0022023531552215793;-0.4025932543740999
F15;beta;3;rap;False;1883;50;0.5199150292087095;0.53330401488962;-0.01338898568091053;-1.1864262380474087
F15;beta;9;bas;False;1871;50;0.17744521646178515;0.1788943215561342;-0.001449105094349074;-0.20214375632182546
F15;beta;9;rap;False;1871;50;0.5253874933190807;0.5442265453015801;-0.01883905198249937;-1.7363035735582932
F15;beta;27;bas;False;1845;50;0.3344173441734417;0.3470219049165481;-0.012604560743106348;-1.359016020855738
F15;beta;27;rap;False;1845;50;0.5550135501355014;0.5501324288592546;0.004881121276246805;0.4981756010788022
F15;gamma;1;bas;False;1887;50;0.04663487016428193;0.048642407667966264;-0.002007537503684339;-0.4508178107347377
F15;gamma;1;rap;False;1887;50;0.5378908320084791;0.5273189234730883;0.010571908535390747;0.9421593932568227
F15;gamma;3;bas;False;1883;50;0.11152416356877323;0.11151137046623799;1.2793102535244204e-05;0.0019961333018137677
F15;gamma;3;rap;False;1883;50;0.5204460966542751;0.5377904729032593;-0.017344376248984217;-1.5610940419747403
F15;gamma;9;bas;False;1871;50;0.22127204703367184;0.231902356109708;-0.010630309076036177;-1.2840270596191858
F15;gamma;9;rap;False;1871;50;0.5275253874933191;0.5447067818328618;-0.017181394339542765;-1.6503168726764927
F15;gamma;27;bas;False;1845;50;0.4281842818428184;0.44114302916763604;-0.01295874732481761;-1.2430564521300287
F15;gamma;27;rap;False;1845;50;0.5474254742547425;0.5395078058374517;0.007917668417290817;0.835915909769453
F15;delta;1;bas;False;1887;50;0.02490726020137785;0.021588831424444434;0.003318428776933416;1.0029114027646466
F15;delta;1;rap;False;1887;50;0.5156332803391627;0.5186037843496083;-0.002970504010445637;-0.2595123441080625
F15;delta;3;bas;False;1883;50;0.064259160913436;0.05062774805463687;0.01363141285879914;2.829536312567639
F15;delta;3;rap;False;1883;50;0.5077004779607011;0.5266408440016149;-0.018940366040913932;-1.6628271032699187
F15;delta;9;bas;False;1871;50;0.11384286477819348;0.1062798230185711;0.007563041759622383;1.2393155822483293
F15;delta;9;rap;False;1871;50;0.521111704970604;0.5385890067047644;-0.017477301734160466;-1.564091962901298
F15;delta;27;bas;False;1845;50;0.20650406504065041;0.2097056731145817;-0.0032016080739312733;-0.4219930285425019
F15;delta;27;rap;False;1845;50;0.548509485094851;0.5527533105640966;-0.004243825469245638;-0.39622176871262266
F15;epsilon;1;bas;False;1887;50;0.06836248012718601;0.06861520403668324;-0.0002527239094972367;-0.04723089042245111
F15;epsilon;1;rap;False;1887;50;0.5352411234764176;0.5359098560040567;-0.0006687325276391841;-0.06014706972371176
F15;epsilon;3;bas;False;1883;50;0.1609134360063728;0.1593521703978289;0.0015612656085438998;0.21178784508001378
F15;epsilon;3;rap;False;1883;50;0.5379713223579394;0.5446712517337153;-0.006699929375775864;-0.6195021382871958
F15;epsilon;9;bas;False;1871;50;0.33458043826830575;0.3323948933534465;0.002185544914859234;0.23201943268383252
F15;epsilon;9;rap;False;1871;50;0.5366114377338321;0.5485351762921123;-0.011923738558280135;-1.2136774908240002
F15;epsilon;27;bas;False;1845;50;0.6357723577235772;0.6323770342801056;0.0033953234434716036;0.3235007331349447
F15;epsilon;27;rap;False;1845;50;0.5273712737127372;0.526629780393044;0.0007414933196930573;0.07977921309878544
F16;alpha;1;bas;False;1004;50;0.06374501992031872;0.0698110768577442;-0.006066056937425463;-0.8677563771400804
F16;alpha;1;rap;False;1004;50;0.602589641434263;0.5963830714328517;0.006206570001411174;0.4290150768642201
F16;alpha;3;bas;False;1002;50;0.15469061876247506;0.16688007021289192;-0.012189451450416847;-1.2297974760920207
F16;alpha;3;rap;False;1002;50;0.656686626746507;0.6382867880037989;0.01839983874270807;1.4259678641464901
F16;alpha;9;bas;False;999;50;0.3763763763763764;0.3954200172026283;-0.019043640826251956;-1.3688200434322093
F16;alpha;9;rap;False;999;50;0.6776776776776777;0.6670340547560623;0.010643622921615395;0.9547815721341402
F16;alpha;27;bas;False;984;50;0.8048780487804879;0.8237461825016044;-0.01886813372111657;-1.5146791572178557
F16;alpha;27;rap;False;984;50;0.6565040650406504;0.6492677151296576;0.007236349910992839;0.6272423433379846
F16;beta;1;bas;False;1004;50;0.04083665338645418;0.03693460164046984;0.003902051745984339;0.6818276498202761
F16;beta;1;rap;False;1004;50;0.5587649402390438;0.525613520116269;0.03315142012277482;2.143584034704432
F16;beta;3;bas;False;1002;50;0.08083832335329341;0.0853706780852319;-0.004532354731938485;-0.6129134640713925
F16;beta;3;rap;False;1002;50;0.564870259481038;0.5363930663483798;0.02847719313265812;1.8852724929485178
F16;beta;9;bas;False;999;50;0.17917917917917917;0.18045535956436268;-0.0012761803851834802;-0.12754106157768888
F16;beta;9;rap;False;999;50;0.5645645645645646;0.5437142693736026;0.020850295190961952;1.4264986182293857
F16;beta;27;bas;False;984;50;0.3475609756097561;0.34709713853893476;0.0004638370708213293;0.0349756928246054
F16;beta;27;rap;False;984;50;0.5589430894308943;0.5487163745630315;0.010226714867862871;0.7715477951870185
F16;gamma;1;bas;False;1004;50;0.046812749003984064;0.047523974677056775;-0.0007112256730727124;-0.118226527024844
F16;gamma;1;rap;False;1004;50;0.5527888446215139;0.5338837185934611;0.01890512602805286;1.2275060041478456
F16;gamma;3;bas;False;1002;50;0.0998003992015968;0.10970973738979342;-0.00990933818819661;-1.2130715398833343
F16;gamma;3;rap;False;1002;50;0.5528942115768463;0.5465531968598509;0.006341014716995387;0.4267948201410726
F16;gamma;9;bas;False;999;50;0.22022022022022023;0.23001119080774654;-0.009790970587526341;-0.8839843153354389
F16;gamma;9;rap;False;999;50;0.5635635635635635;0.555834206616433;0.007729356947130534;0.5473818855215093
F16;gamma;27;bas;False;984;50;0.4176829268292683;0.43894659012112075;-0.021263663291852447;-1.5339132116772576
F16;gamma;27;rap;False;984;50;0.5640243902439024;0.5514251100705757;0.012599280173326836;1.0157639471838107
F16;delta;1;bas;False;1004;50;0.02390438247011952;0.025350399875496425;-0.0014460174053769056;-0.3099852499304125
F16;delta;1;rap;False;1004;50;0.5567729083665338;0.5166201578923493;0.04015275047418463;2.5755034854579995
F16;delta;3;bas;False;1002;50;0.05089820359281437;0.059429563986032684;-0.008531360393218316;-1.3447818976007784
F16;delta;3;rap;False;1002;50;0.5489021956087824;0.5242774192150014;0.024624776393781023;1.604494146394575
F16;delta;9;bas;False;999;50;0.12312312312312312;0.12434543899425485;-0.0012223158711317122;-0.13577263517527832
F16;delta;9;rap;False;999;50;0.5385385385385385;0.5313756532124222;0.007162885326116367;0.47606922061532403
F16;delta;27;bas;False;984;50;0.23170731707317074;0.23317120508478856;-0.0014638880116178516;-0.13058692364304886
F16;delta;27;rap;False;984;50;0.5497967479674797;0.5432306443547671;0.0065661036127125354;0.4473004441761887
F16;epsilon;1;bas;False;1004;50;0.06374501992031872;0.0717084266963831;-0.007963406776064375;-1.160277948902142
F16;epsilon;1;rap;False;1004;50;0.5597609561752988;0.5446705760119664;0.01509038016333238;1.000297313329895
F16;epsilon;3;bas;False;1002;50;0.14171656686626746;0.1616138421314016;-0.01989727526513411;-2.1237721914116587
F16;epsilon;3;rap;False;1002;50;0.5738522954091816;0.5586253832280984;0.015226912181083319;1.0998445188704555
F16;epsilon;9;bas;False;999;50;0.29429429429429427;0.32515536540465595;-0.030861071110361647;-2.4369386354038953
F16;epsilon;9;rap;False;999;50;0.5745745745745746;0.5711323631075353;0.0034422114670391566;0.26559834504976493
F16;epsilon;27;bas;False;984;50;0.5823170731707317;0.6169385437068365;-0.03462147053610486;-2.346019343664999
F16;epsilon;27;rap;False;984;50;0.584349593495935;0.5656192126472375;0.01873038084869761;1.6601031752159825
F17;alpha;1;bas;False;1962;50;0.10040774719673802;0.09832817305716973;0.0020795741395682977;0.3396800493401953
F17;alpha;1;rap;False;1962;50;0.5443425076452599;0.5405786806840454;0.0037638269612145807;0.3555001103976232
F17;alpha;3;bas;False;1959;50;0.222052067381317;0.2254903820580121;-0.0034383146766951336;-0.4118000550329378
F17;alpha;3;rap;False;1959;50;0.5482388973966309;0.5496113321083534;-0.0013724347117224217;-0.14005794887623998
F17;alpha;9;bas;False;1949;50;0.46434068753206775;0.4740009309090834;-0.009660243377015683;-0.9353192217635815
F17;alpha;9;rap;False;1949;50;0.5582349923037455;0.545766826956966;0.012468165346779515;1.4290977106729648
F17;alpha;27;bas;False;1924;50;0.83991683991684;0.8476182947597888;-0.007701454842948819;-0.9361576699751907
F17;alpha;27;rap;False;1924;50;0.5228690228690228;0.5308336552155781;-0.007964632346555233;-0.8625337406022735
F17;beta;1;bas;False;1962;50;0.045361875637105;0.03984195960036017;0.005519916036744834;1.3271743980535524
F17;beta;1;rap;False;1962;50;0.5045871559633027;0.5196175222984998;-0.015030366335197026;-1.3412684327095237
F17;beta;3;bas;False;1959;50;0.08575803981623277;0.0905964967471861;-0.004838456930953331;-0.9132545651993946
F17;beta;3;rap;False;1959;50;0.5211842776927004;0.5299316654644838;-0.008747387771783372;-0.7902629480467289
F17;beta;9;bas;False;1949;50;0.18522319138019497;0.1860928158892819;-0.0008696245090869002;-0.12052011121468541
F17;beta;9;rap;False;1949;50;0.547460236018471;0.5372737450589791;0.010186490959491987;0.9671881021917553
F17;beta;27;bas;False;1924;50;0.3633056133056133;0.3555884922278276;0.007717121077785651;0.8285488372481358
F17;beta;27;rap;False;1924;50;0.5462577962577962;0.5388841089319615;0.007373687325834815;0.7618127415117731
F17;gamma;1;bas;False;1962;50;0.06167176350662589;0.05174946082071981;0.009922302685906086;2.066625716495768
F17;gamma;1;rap;False;1962;50;0.5158002038735984;0.5248453535490414;-0.009045149675443015;-0.810167938541536
F17;gamma;3;bas;False;1959;50;0.10974987238386932;0.1177993658873674;-0.008049493503498099;-1.3441928883789447
F17;gamma;3;rap;False;1959;50;0.518631955079122;0.533333564655046;-0.014701609575923931;-1.3451325432894983
F17;gamma;9;bas;False;1949;50;0.22473063109286814;0.240106269029702;-0.01537563793683386;-1.9327601643341252
F17;gamma;9;rap;False;1949;50;0.5361723961005644;0.5363455426245175;-0.00017314652395311275;-0.01702436880107477
F17;gamma;27;bas;False;1924;50;0.43607068607068605;0.4503208472613899;-0.014250161190703787;-1.402996009507672
F17;gamma;27;rap;False;1924;50;0.524948024948025;0.5284919066825626;-0.003543881734537681;-0.39356908840035226
F17;delta;1;bas;False;1962;50;0.026503567787971458;0.02297220153010122;0.0035313662578702397;1.0492397887347364
F17;delta;1;rap;False;1962;50;0.5020387359836901;0.5173408060088187;-0.015302070025128546;-1.3628666576744124
F17;delta;3;bas;False;1959;50;0.05257784583971414;0.052810134586038934;-0.0002322887463247898;-0.05175018767643735
F17;delta;3;rap;False;1959;50;0.5084226646248086;0.5266603336780505;-0.018237669053242037;-1.634687539748089
F17;delta;9;bas;False;1949;50;0.10005130836326322;0.11140278477596427;-0.01135147641270105;-1.982517708483287
F17;delta;9;rap;False;1949;50;0.5413032324268856;0.5364284563953237;0.004874776031561841;0.4470696011556361
F17;delta;27;bas;False;1924;50;0.20218295218295218;0.2156840479801354;-0.01350109579718322;-1.7926582464600542
F17;delta;27;rap;False;1924;50;0.5472972972972973;0.5502332018309156;-0.0029359045336182486;-0.28127229922367825
F17;epsilon;1;bas;False;1962;50;0.07135575942915393;0.07448156459325757;-0.0031258051641036505;-0.5983255366670057
F17;epsilon;1;rap;False;1962;50;0.5203873598369011;0.5286645582229238;-0.008277198386022627;-0.7588394264227412
F17;epsilon;3;bas;False;1959;50;0.16232771822358347;0.17115462392213301;-0.008826905698549568;-1.21983117724709
F17;epsilon;3;rap;False;1959;50;0.5252679938744257;0.5321542179010914;-0.006886224026665859;-0.6574567117408706
F17;epsilon;9;bas;False;1949;50;0.3314520266803489;0.3483479034702986;-0.016895876789949676;-1.822204292411666
F17;epsilon;9;rap;False;1949;50;0.5505387378142638;0.5320876501585498;0.018451087655713943;1.8909421661366759
F17;epsilon;27;bas;False;1924;50;0.6476091476091476;0.6439732439992389;0.0036359036099087223;0.35808108349511103
F17;epsilon;27;rap;False;1924;50;0.5192307692307693;0.5084181916255205;0.01081257760524877;1.2023228889056428
F18;alpha;1;bas;False;1848;50;0.09145021645021645;0.10316748618488586;-0.01171726973466941;-1.9204437711577789
F18;alpha;1;rap;False;1848;50;0.5422077922077922;0.5308383069111624;0.011369485296629693;1.0132436407074115
F18;alpha;3;bas;False;1846;50;0.20530877573131096;0.23537338796327453;-0.03006461223196361;-3.6683386202417774
F18;alpha;3;rap;False;1846;50;0.5536294691224268;0.5355671349503075;0.01806233417211939;1.747896976138086
F18;alpha;9;bas;False;1839;50;0.4551386623164764;0.4860494934839679;-0.0309108311674916;-2.9186162516506693
F18;alpha;9;rap;False;1839;50;0.5470364328439369;0.5301644303943747;0.016872002449562284;1.833630001759372
F18;alpha;27;bas;False;1818;50;0.8355335533553355;0.8497718735586351;-0.014238320203299695;-1.6582461968807747
F18;alpha;27;rap;False;1818;50;0.5126512651265126;0.5194895856020671;-0.006838320475554425;-0.7131528616282395
F18;beta;1;bas;False;1848;50;0.036255411255411256;0.041476458163306994;-0.005221046907895732;-1.2746566443503653
F18;beta;1;rap;False;1848;50;0.4935064935064935;0.520174729043651;-0.026668235537157522;-2.302172427225985
F18;beta;3;bas;False;1846;50;0.08829902491874322;0.09546124866677058;-0.0071622237480273585;-1.240389940836589
F18;beta;3;rap;False;1846;50;0.5157096424702059;0.5275907785259225;-0.011881136055716671;-1.046413787790325
F18;beta;9;bas;False;1839;50;0.1854268624252311;0.19415413713771432;-0.008727274712483225;-1.1537075790990377
F18;beta;9;rap;False;1839;50;0.5290918977705275;0.5305750830932168;-0.0014831853226893266;-0.13400516116338562
F18;beta;27;bas;False;1818;50;0.3619361936193619;0.3625954377901096;-0.0006592441707476868;-0.06819649877248965
F18;beta;27;rap;False;1818;50;0.5352035203520352;0.530182941130429;0.0050205792216062835;0.49623618154272764
F18;gamma;1;bas;False;1848;50;0.04924242424242424;0.05209698832460056;-0.00285456408217631;-0.6246513300379494
F18;gamma;1;rap;False;1848;50;0.4908008658008658;0.5230320420939283;-0.0322311762930625;-2.8159425572134222
F18;gamma;3;bas;False;1846;50;0.1143011917659805;0.11980613350147218;-0.0055049417354916886;-0.8702049087739726
F18;gamma;3;rap;False;1846;50;0.508667388949079;0.5289730730048026;-0.020305684055723482;-1.811449939793226
F18;gamma;9;bas;False;1839;50;0.2365415986949429;0.24676252342025945;-0.010220924725316544;-1.248727755579911
F18;gamma;9;rap;False;1839;50;0.5165851005981512;0.5292635014968943;-0.012678400898743095;-1.1726825976660347
F18;gamma;27;bas;False;1818;50;0.4493949394939494;0.45829066279980823;-0.008895723305858819;-0.8603131811929148
F18;gamma;27;rap;False;1818;50;0.528052805280528;0.5187127676612023;0.009340037619325696;0.9805044643641816
F18;delta;1;bas;False;1848;50;0.02813852813852814;0.026678323426382697;0.0014602047121454438;0.4119991224385885
F18;delta;1;rap;False;1848;50;0.4713203463203463;0.5139730953989855;-0.04265274907863914;-3.6814151204233423
F18;delta;3;bas;False;1846;50;0.05742145178764897;0.06049061932263985;-0.0030691675349908774;-0.6364617479563451
F18;delta;3;rap;False;1846;50;0.4967497291440953;0.5209616321071316;-0.02421190296303625;-2.1029761498371946
F18;delta;9;bas;False;1839;50;0.13050570962479607;0.12152567097498322;0.00898003864981286;1.4140287711304795
F18;delta;9;rap;False;1839;50;0.511147362697118;0.5291820463187208;-0.018034683621602817;-1.5978716459509335
F18;delta;27;bas;False;1818;50;0.22332233223322331;0.2269558912847412;-0.0036335590515178913;-0.46957130916790946
F18;delta;27;rap;False;1818;50;0.5324532453245324;0.5402127819707051;-0.0077595366461726285;-0.7211116869675739
F18;epsilon;1;bas;False;1848;50;0.07034632034632035;0.07238733162688607;-0.002041011280565737;-0.38992265820292055
F18;epsilon;1;rap;False;1848;50;0.5108225108225108;0.528476520317931;-0.017654009495420186;-1.5573504401631642
F18;epsilon;3;bas;False;1846;50;0.15926327193932827;0.16788371926402967;-0.00862044732470141;-1.188144911690739
F18;epsilon;3;rap;False;1846;50;0.5395449620801733;0.533726577465008;0.005818384615165423;0.5385216516371898
F18;epsilon;9;bas;False;1839;50;0.3251767264817836;0.34558113128394186;-0.02040440480215828;-2.1432358497092543
F18;epsilon;9;rap;False;1839;50;0.5356171832517672;0.5349815382229088;0.0006356450288584586;0.06321217041986826
F18;epsilon;27;bas;False;1818;50;0.6424642464246425;0.6407121582831934;0.0017520881414491063;0.1656368810057033
F18;epsilon;27;rap;False;1818;50;0.5258525852585259;0.5146229719136137;0.011229613344912162;1.2182809620717348
F19;alpha;1;bas;False;2294;50;0.11203138622493461;0.11384277251858835;-0.0018113862936537208;-0.3035701034946019
F19;alpha;1;rap;False;2294;50;0.49825632083696597;0.5110372417232272;-0.012780920886261085;-1.2815665662984432
F19;alpha;3;bas;False;2292;50;0.2700698080279232;0.26111473550055253;0.00895507252737071;1.0842713053783872
F19;alpha;3;rap;False;2292;50;0.4912739965095986;0.4987878273957698;-0.007513830886171195;-0.7929460282230756
F19;alpha;9;bas;False;2285;50;0.5304157549234135;0.5258965578413239;0.004519197082089519;0.46259330275274285
F19;alpha;9;rap;False;2285;50;0.44945295404814006;0.46280245783549284;-0.013349503787352826;-1.5060837656261885
F19;alpha;27;bas;False;2262;50;0.8616268788682582;0.8649211682050937;-0.0032942893368354885;-0.4568286465209265
F19;alpha;27;rap;False;2262;50;0.4447391688770999;0.44676562939848014;-0.002026460521380227;-0.22248588053904858
F19;beta;1;bas;False;2294;50;0.03269398430688753;0.03545206413764629;-0.0027580798307587522;-0.8324850849860146
F19;beta;1;rap;False;2294;50;0.519180470793374;0.5215786473191506;-0.0023981765257766047;-0.2332433999292017
F19;beta;3;bas;False;2292;50;0.07940663176265271;0.08038788088139479;-0.00098124911874207;-0.2117057367663914
F19;beta;3;rap;False;2292;50;0.537521815008726;0.533660948019378;0.0038608669893480108;0.38158689506431503
F19;beta;9;bas;False;2285;50;0.15536105032822758;0.1701213759931087;-0.014760325664881129;-2.3211030350470847
F19;beta;9;rap;False;2285;50;0.5575492341356674;0.5474279037505545;0.010121330385112887;1.0416589382124077
F19;beta;27;bas;False;2262;50;0.31741821396993813;0.34014898957757944;-0.022730775607641345;-2.6310667388433515
F19;beta;27;rap;False;2262;50;0.5512820512820513;0.5516565809091638;-0.000374529627112497;-0.04235601078504002
F19;gamma;1;bas;False;2294;50;0.045771578029642546;0.04538152318596923;0.00039005484367331445;0.09905877719755722
F19;gamma;1;rap;False;2294;50;0.5248474280732345;0.5240146259140077;0.0008328021592267494;0.08090812785743508
F19;gamma;3;bas;False;2292;50;0.11387434554973822;0.10586435361807131;0.008009991931666904;1.4222838659937453
F19;gamma;3;rap;False;2292;50;0.5392670157068062;0.5326742616750035;0.006592754031802717;0.6512933949858593
F19;gamma;9;bas;False;2285;50;0.23851203501094093;0.2241616107848933;0.01435042422604762;1.9208151021071247
F19;gamma;9;rap;False;2285;50;0.5404814004376368;0.539832513928614;0.0006488865090227853;0.06664944259375724
F19;gamma;27;bas;False;2262;50;0.4447391688770999;0.4423485001562753;0.0023906687208246173;0.2582917316718217
